comment_id,index,label_logprobs
37933,31752,"{'1': -0.20430447161197662, '2': -1.6886794567108154, '0': -10.712117195129395}"
7446,31753,"{'2': -0.0032286918722093105, '1': -5.737603664398193, '0': -13.846979141235352}"
22784,31754,"{'0': -0.0018991068936884403, '1': -6.267524242401123, '2': -14.892523765563965}"
19493,31755,"{'1': -0.02550916001200676, '2': -3.8536341190338135, '0': -5.525509357452393}"
21407,31756,"{'1': -0.46831899881362915, '0': -0.9839439988136292, '2': -9.093318939208984}"
28533,31757,"{'0': -7.629365427419543e-06, '1': -11.781257629394531, '2': -17.70313262939453}"
16705,31758,"{'1': -0.04722338914871216, '2': -3.0784733295440674, '0': -9.250348091125488}"
44780,31759,"{'2': -0.009026317857205868, '1': -4.712151527404785, '0': -15.524651527404785}"
37675,31760,"{'2': -0.0003250309091527015, '1': -8.031575202941895, '0': -16.844074249267578}"
19556,31761,"{'2': -1.1920928244535389e-07, '1': -16.359375, '0': -20.3125}"
22962,31762,"{'1': -0.2624296247959137, '0': -1.4968045949935913, '2': -4.965554714202881}"
10738,31763,"{'1': -0.011888367123901844, '2': -4.91813850402832, '0': -5.40251350402832}"
23593,31764,"{'1': -0.31767114996910095, '0': -1.3020461797714233, '2': -8.606733322143555}"
43027,31765,"{'0': -0.21923328936100006, '1': -1.6254832744598389, '2': -9.922358512878418}"
33777,31766,"{'0': -7.1403817855753e-05, '1': -9.54694652557373, '2': -17.406320571899414}"
38611,31767,"{'2': -0.002635103417560458, '1': -5.9401350021362305, '0': -17.744823455810547}"
35881,31768,"{'2': -0.6548557281494141, '1': -0.7329807281494141, '0': -11.717355728149414}"
2348,31769,"{'2': -0.0005486889858730137, '1': -7.547423839569092, '0': -10.766173362731934}"
12924,31770,"{'1': -0.3348981738090515, '2': -1.2567732334136963, '0': -10.920835494995117}"
20859,31771,"{'0': -0.08894338458776474, '1': -2.4639434814453125, '2': -12.463943481445312}"
30339,31772,"{'2': -0.3175089657306671, '1': -1.3018839359283447, '0': -10.786258697509766}"
46796,31773,"{'1': -0.10969280451536179, '0': -2.2659428119659424, '2': -8.750317573547363}"
6479,31774,"{'0': -0.1162603422999382, '1': -2.210010290145874, '2': -9.772510528564453}"
10347,31775,"{'0': -0.0005707303644157946, '1': -7.469320774078369, '2': -15.219320297241211}"
11792,31776,"{'2': -0.003677987027913332, '1': -5.613052845001221, '0': -10.753678321838379}"
1328,31777,"{'2': -0.0034361386206001043, '1': -5.675311088562012, '0': -14.448748588562012}"
2710,31778,"{'2': -1.1920928244535389e-07, '1': -15.859375, '0': -21.28125}"
21908,31779,"{'0': -0.10478039085865021, '1': -2.307905435562134, '2': -11.698530197143555}"
28733,31780,"{'2': -0.037465959787368774, '1': -3.303091049194336, '0': -12.599966049194336}"
36258,31781,"{'1': -0.0070222243666648865, '0': -5.288272380828857, '2': -6.241397380828857}"
29141,31782,"{'2': -0.1447678804397583, '1': -2.0041427612304688, '0': -13.699455261230469}"
42752,31783,"{'2': -7.152555099310121e-07, '1': -14.093750953674316, '0': -20.375}"
43315,31784,"{'2': -0.00012540031457319856, '1': -8.98449993133545, '0': -18.297000885009766}"
12836,31785,"{'0': -0.7481790781021118, '2': -1.2169290781021118, '1': -1.4669290781021118}"
17064,31786,"{'0': -0.0017575069796293974, '1': -6.345507621765137, '2': -13.486132621765137}"
48779,31787,"{'2': -1.2993727978027891e-05, '1': -11.25001335144043, '0': -19.65626335144043}"
30658,31788,"{'2': -1.8596476365928538e-05, '1': -10.890643119812012, '0': -18.289081573486328}"
23247,31789,"{'0': -0.4342130124568939, '1': -1.0435880422592163, '2': -10.207650184631348}"
30928,31790,"{'2': 0.0, '1': -17.5625, '0': -21.171875}"
20605,31791,"{'0': -0.004767716862261295, '1': -5.348517894744873, '2': -13.692267417907715}"
23396,31792,"{'2': -0.3531777858734131, '1': -1.212552785873413, '0': -9.110990524291992}"
36913,31793,"{'1': -0.04384754225611687, '0': -3.1532225608825684, '2': -8.59072208404541}"
18941,31794,"{'0': -0.21035905182361603, '1': -1.6634840965270996, '2': -8.382233619689941}"
17051,31795,"{'1': -0.10674973577260971, '0': -2.2942497730255127, '2': -7.794249534606934}"
23458,31796,"{'2': -3.933898824470816e-06, '1': -12.453128814697266, '0': -17.265628814697266}"
43957,31797,"{'2': -4.0649541915627196e-05, '1': -10.109416007995605, '0': -18.25004005432129}"
36440,31798,"{'1': -0.5359927415847778, '2': -0.8797427415847778, '0': -10.723492622375488}"
18729,31799,"{'0': -2.145764938177308e-06, '1': -13.031251907348633, '2': -18.312501907348633}"
18852,31800,"{'2': -4.768370445162873e-07, '1': -14.59375, '0': -17.578125}"
34096,31801,"{'1': -0.6473968029022217, '0': -0.7411468029022217, '2': -10.5458345413208}"
2564,31802,"{'1': -0.0008029097807593644, '2': -7.797677993774414, '0': -7.844552993774414}"
25773,31803,"{'0': -0.011232473887503147, '1': -4.495607376098633, '2': -11.354982376098633}"
4720,31804,"{'1': -0.08019227534532547, '2': -2.5645673274993896, '0': -9.127067565917969}"
48045,31805,"{'2': -0.0006169561529532075, '1': -7.391242027282715, '0': -16.3834285736084}"
24797,31806,"{'2': -3.576272320060525e-06, '1': -12.531253814697266, '0': -19.945316314697266}"
37425,31807,"{'2': -0.2589748799800873, '1': -1.4777249097824097, '0': -13.4699125289917}"
23344,31808,"{'2': -4.327203714638017e-05, '1': -10.046917915344238, '0': -18.062543869018555}"
48187,31809,"{'2': -0.0010657589882612228, '1': -6.844815731048584, '0': -15.337003707885742}"
21852,31810,"{'1': -0.004924430977553129, '2': -5.739299297332764, '0': -6.379924297332764}"
25280,31811,"{'1': -0.5699803233146667, '2': -0.9137303233146667, '0': -3.3981053829193115}"
6583,31812,"{'0': -5.566918844124302e-05, '1': -9.796930313110352, '2': -17.31255531311035}"
29493,31813,"{'1': -0.3484918475151062, '2': -1.223491907119751, '0': -9.965679168701172}"
11303,31814,"{'2': -0.5899482369422913, '1': -0.8086982369422913, '0': -8.488386154174805}"
36911,31815,"{'2': -1.1920922133867862e-06, '1': -13.640625953674316, '0': -20.726564407348633}"
6613,31816,"{'2': -0.006821084767580032, '1': -4.991196155548096, '0': -15.022445678710938}"
1390,31817,"{'1': -0.2776057720184326, '2': -1.4182307720184326, '0': -8.246356010437012}"
8930,31818,"{'1': -0.020355259999632835, '2': -3.973480224609375, '0': -6.614105224609375}"
862,31819,"{'1': -0.5105373859405518, '0': -0.9167873859405518, '2': -10.573037147521973}"
46170,31820,"{'2': -1.0013530300057027e-05, '1': -11.515634536743164, '0': -18.765634536743164}"
6342,31821,"{'0': -0.0003375437227077782, '1': -8.000337600708008, '2': -13.031587600708008}"
43834,31822,"{'1': -0.0226812232285738, '0': -3.86643123626709, '2': -6.50705623626709}"
13683,31823,"{'1': -0.03366133198142052, '0': -3.408661365509033, '2': -11.064910888671875}"
5087,31824,"{'1': -0.04055378586053848, '0': -3.2280538082122803, '2': -9.13430404663086}"
8006,31825,"{'2': -0.014610091224312782, '1': -4.233360290527344, '0': -14.928672790527344}"
10953,31826,"{'1': -0.00825552362948656, '2': -4.945755481719971, '0': -6.805130481719971}"
12607,31827,"{'1': -0.050001345574855804, '2': -3.065626382827759, '0': -6.14375114440918}"
3917,31828,"{'2': -2.3841855067985307e-07, '1': -15.203125, '0': -20.328125}"
38762,31829,"{'2': -3.933898824470816e-06, '1': -12.437503814697266, '0': -19.007816314697266}"
3077,31830,"{'2': -0.004843052010983229, '1': -5.332968235015869, '0': -13.301717758178711}"
12561,31831,"{'2': -9.65590606938349e-06, '1': -11.546884536743164, '0': -16.890634536743164}"
7462,31832,"{'1': -0.618266761302948, '2': -0.774516761302948, '0': -8.540142059326172}"
10650,31833,"{'2': -0.6475222706794739, '1': -0.7412722706794739, '0': -8.79595947265625}"
30900,31834,"{'0': -0.13464899361133575, '1': -2.0721490383148193, '2': -9.681524276733398}"
27163,31835,"{'2': -9.16677454370074e-05, '1': -9.296966552734375, '0': -16.921966552734375}"
42491,31836,"{'1': -0.4984503984451294, '0': -0.9359503984451294, '2': -8.06095027923584}"
28289,31837,"{'0': -0.007147220429033041, '1': -4.944647312164307, '2': -15.147771835327148}"
33568,31838,"{'0': -1.3589766240329482e-05, '1': -11.20313835144043, '2': -18.79688835144043}"
35925,31839,"{'1': -0.19860129058361053, '2': -1.714226245880127, '0': -10.807976722717285}"
42322,31840,"{'2': -0.004341106861829758, '1': -5.441841125488281, '0': -15.480903625488281}"
32584,31841,"{'2': -0.04713014140725136, '1': -3.0783801078796387, '0': -12.734630584716797}"
22216,31842,"{'1': -0.010564710013568401, '2': -4.682439804077148, '0': -6.682439804077148}"
42819,31843,"{'2': -0.0018694796599447727, '1': -6.2831196784973145, '0': -15.978431701660156}"
12607,31844,"{'1': -0.02509653940796852, '2': -3.8532216548919678, '0': -5.634471416473389}"
37645,31845,"{'1': -0.016882864758372307, '2': -4.20438289642334, '0': -6.31375789642334}"
5581,31846,"{'1': -0.09589459002017975, '0': -2.3927695751190186, '2': -9.658394813537598}"
34902,31847,"{'2': -5.960462772236497e-07, '1': -14.296875953674316, '0': -21.90625}"
5496,31848,"{'1': -0.03836934268474579, '0': -3.2883694171905518, '2': -8.022744178771973}"
4602,31849,"{'1': -0.019510386511683464, '2': -3.988260269165039, '0': -7.144510269165039}"
37960,31850,"{'2': -4.0531076592742465e-06, '1': -12.406253814697266, '0': -19.578128814697266}"
47554,31851,"{'1': -0.032495107501745224, '2': -3.4699950218200684, '0': -7.063745021820068}"
27191,31852,"{'2': -0.032664500176906586, '1': -3.4389145374298096, '0': -10.19672679901123}"
46811,31853,"{'1': -0.0863894373178482, '0': -2.4926395416259766, '2': -9.547327041625977}"
22169,31854,"{'1': -0.45671772956848145, '0': -1.0035927295684814, '2': -9.425467491149902}"
15043,31855,"{'2': -0.00946758408099413, '1': -4.665717601776123, '0': -11.478217124938965}"
26453,31856,"{'1': -0.3129832446575165, '2': -1.3442332744598389, '0': -4.82860803604126}"
32543,31857,"{'2': -0.06387349963188171, '1': -2.782623529434204, '0': -14.876373291015625}"
47914,31858,"{'1': -0.04960710555315018, '2': -3.033982038497925, '0': -8.205857276916504}"
8485,31859,"{'1': -0.08897370100021362, '2': -2.4639737606048584, '0': -10.284286499023438}"
38836,31860,"{'1': -0.5295236110687256, '2': -0.8888986110687256, '0': -11.990461349487305}"
44362,31861,"{'2': -1.8954096958623268e-05, '1': -10.875019073486328, '0': -18.015644073486328}"
12511,31862,"{'2': -2.3841855067985307e-07, '1': -15.4375, '0': -21.0625}"
48612,31863,"{'1': -0.071090929210186, '2': -2.6804659366607666, '0': -9.297653198242188}"
3717,31864,"{'1': -0.3008844554424286, '0': -1.347759485244751, '2': -11.113384246826172}"
18973,31865,"{'2': -0.5359736680984497, '1': -0.8797236680984497, '0': -12.69222354888916}"
42558,31866,"{'2': -0.00030071981018409133, '1': -8.109675407409668, '0': -18.000301361083984}"
45271,31867,"{'0': -0.00023815179883968085, '1': -8.343988418579102, '2': -14.890863418579102}"
34116,31868,"{'2': -0.6624153852462769, '1': -0.7249153852462769, '0': -10.420228004455566}"
48367,31869,"{'2': -0.0006073060794733465, '1': -7.406857490539551, '0': -17.313106536865234}"
24785,31870,"{'2': -0.0030802683904767036, '1': -5.784330368041992, '0': -16.096830368041992}"
23972,31871,"{'1': -0.6113181114196777, '0': -0.7831931114196777, '2': -7.775380611419678}"
46832,31872,"{'1': -0.16494373977184296, '2': -1.8836936950683594, '0': -10.39150619506836}"
7082,31873,"{'2': -0.0005443998379632831, '1': -7.516169548034668, '0': -17.07085609436035}"
4474,31874,"{'2': -0.006612562574446201, '1': -5.022237777709961, '0': -13.928487777709961}"
771,31875,"{'1': -0.5491579174995422, '2': -0.8616579174995422, '0': -9.181970596313477}"
48293,31876,"{'1': -0.03985045477747917, '2': -3.2429754734039307, '0': -10.852350234985352}"
853,31877,"{'1': -0.00259515387006104, '2': -6.127594947814941, '0': -7.799469947814941}"
343,31878,"{'2': -2.145764938177308e-06, '1': -13.062501907348633, '0': -19.710939407348633}"
24799,31879,"{'0': -9.059865078597795e-06, '1': -11.640633583068848, '2': -15.296883583068848}"
1856,31880,"{'2': -2.861018856492592e-06, '1': -12.75000286102295, '0': -17.984376907348633}"
12572,31881,"{'2': -0.20429114997386932, '1': -1.6886661052703857, '0': -11.610541343688965}"
21804,31882,"{'2': -0.0005709686665795743, '1': -7.469320774078369, '0': -14.602133750915527}"
48001,31883,"{'2': -3.421248038648628e-05, '1': -10.28128433227539, '0': -18.28909683227539}"
15644,31884,"{'1': -0.018912935629487038, '2': -4.0970377922058105, '0': -6.1595377922058105}"
45465,31885,"{'1': -0.4510854482650757, '0': -1.0135854482650757, '2': -8.818272590637207}"
16347,31886,"{'2': -0.0004240567213855684, '1': -7.766048908233643, '0': -15.5551118850708}"
13183,31887,"{'2': -0.4453635811805725, '1': -1.0234885215759277, '0': -9.578176498413086}"
11188,31888,"{'2': -0.01394563727080822, '1': -4.279570579528809, '0': -15.232695579528809}"
35770,31889,"{'1': -0.0686316192150116, '0': -2.724881649017334, '2': -7.162381649017334}"
14790,31890,"{'1': -0.17322471737861633, '2': -1.860724687576294, '0': -5.657599925994873}"
18120,31891,"{'2': -0.003544597653672099, '1': -5.644169807434082, '0': -15.378544807434082}"
30881,31892,"{'0': -0.14476962387561798, '1': -2.0041446685791016, '2': -12.746332168579102}"
4634,31893,"{'2': -0.00035148640745319426, '1': -7.953476428985596, '0': -17.234725952148438}"
30327,31894,"{'2': -0.0033839840907603502, '1': -5.690884113311768, '0': -13.38619613647461}"
44680,31895,"{'0': -0.10478447377681732, '1': -2.3079094886779785, '2': -11.29228401184082}"
4311,31896,"{'0': -0.012318834662437439, '1': -4.4029436111450195, '2': -13.12169361114502}"
8618,31897,"{'0': -1.1920928244535389e-07, '1': -16.0, '2': -20.71875}"
6781,31898,"{'1': -0.03818611428141594, '2': -3.2881860733032227, '0': -8.842873573303223}"
30971,31899,"{'2': -0.0007210753974504769, '1': -7.235095977783203, '0': -17.156970977783203}"
31033,31900,"{'2': -2.1457441107486375e-05, '1': -10.750020980834961, '0': -18.99220848083496}"
33887,31901,"{'2': -0.019916435703635216, '1': -3.926166534423828, '0': -15.504291534423828}"
8399,31902,"{'0': -0.0001546025014249608, '1': -8.828279495239258, '2': -11.734529495239258}"
29419,31903,"{'0': -7.033100700937212e-05, '1': -9.562570571899414, '2': -16.718820571899414}"
23660,31904,"{'1': -0.046409230679273605, '0': -3.1245341300964355, '2': -6.5776591300964355}"
3904,31905,"{'0': -0.0018120075110346079, '1': -6.314311981201172, '2': -15.579936981201172}"
42123,31906,"{'1': -0.048061542212963104, '0': -3.0636866092681885, '2': -8.46993637084961}"
31330,31907,"{'2': -0.0012267453130334616, '1': -6.704351902008057, '0': -14.634038925170898}"
23355,31908,"{'0': -0.0006572232232429087, '1': -7.328782081604004, '2': -14.328782081604004}"
25424,31909,"{'2': -3.1709168979432434e-05, '1': -10.359406471252441, '0': -17.976594924926758}"
11971,31910,"{'2': -0.0162852481007576, '1': -4.125660419464111, '0': -14.438159942626953}"
27883,31911,"{'1': -0.3484503924846649, '2': -1.2234504222869873, '0': -12.067200660705566}"
7440,31912,"{'2': -0.04571034759283066, '1': -3.108210325241089, '0': -14.381648063659668}"
47011,31913,"{'1': -0.004774242173880339, '0': -5.83289909362793, '2': -6.30164909362793}"
13606,31914,"{'0': -6.818538531661034e-05, '1': -9.593817710876465, '2': -18.29694366455078}"
31345,31915,"{'2': -2.0146166207268834e-05, '1': -10.812520027160645, '0': -19.42189598083496}"
6799,31916,"{'1': -0.41792213916778564, '2': -1.0741721391677856, '0': -12.019484519958496}"
24105,31917,"{'2': -2.753696753643453e-05, '1': -10.500027656555176, '0': -19.26565170288086}"
24606,31918,"{'2': -0.002151795197278261, '1': -6.142776966094971, '0': -14.470901489257812}"
41052,31919,"{'0': -0.3727940618991852, '1': -1.1696690320968628, '2': -7.232169151306152}"
9010,31920,"{'2': -0.03689315915107727, '1': -3.318143129348755, '0': -13.904080390930176}"
49692,31921,"{'1': -0.03464634716510773, '2': -3.4877712726593018, '0': -5.659646511077881}"
2866,31922,"{'1': -0.11970062553882599, '0': -2.1822006702423096, '2': -10.77595043182373}"
29255,31923,"{'1': -0.04273449257016182, '2': -3.527109384536743, '0': -4.386484622955322}"
12562,31924,"{'1': -0.06488808989524841, '2': -2.7680130004882812, '0': -10.103950500488281}"
43792,31925,"{'1': -0.5897679328918457, '2': -0.8085179328918457, '0': -10.558517456054688}"
34584,31926,"{'1': -0.6253129839897156, '2': -0.7659379839897156, '0': -11.703437805175781}"
47196,31927,"{'2': 0.0, '1': -19.203125, '0': -22.890625}"
48956,31928,"{'2': -2.264974000354414e-06, '1': -12.984376907348633, '0': -18.515626907348633}"
32360,31929,"{'2': -0.002939548809081316, '1': -5.831064701080322, '0': -15.252939224243164}"
529,31930,"{'2': -0.0002531684876885265, '1': -8.281502723693848, '0': -17.594003677368164}"
9256,31931,"{'0': -0.19033730030059814, '1': -1.7528373003005981, '2': -10.174712181091309}"
34898,31932,"{'1': -0.0187312550842762, '0': -4.253106117248535, '2': -5.440606117248535}"
43549,31933,"{'2': -0.000579546787776053, '1': -7.453704357147217, '0': -15.774017333984375}"
42088,31934,"{'0': -2.4437606043647975e-05, '1': -10.625024795532227, '2': -15.937524795532227}"
44257,31935,"{'2': -6.079655122448457e-06, '1': -12.015630722045898, '0': -20.1718807220459}"
44168,31936,"{'1': -0.07665473222732544, '2': -2.6704046726226807, '0': -5.38915491104126}"
7690,31937,"{'0': -0.11973224580287933, '1': -2.182232141494751, '2': -9.854106903076172}"
17140,31938,"{'0': -0.00011455356434453279, '1': -9.078239440917969, '2': -14.578239440917969}"
27650,31939,"{'1': -0.30188241600990295, '2': -1.3487573862075806, '0': -6.895632266998291}"
7688,31940,"{'1': -0.15421460568904877, '2': -1.99796462059021, '0': -4.919839382171631}"
27510,31941,"{'0': -0.025163384154438972, '1': -3.697038412094116, '2': -9.853288650512695}"
3576,31942,"{'2': -1.7881233361549675e-05, '1': -10.937518119812012, '0': -16.406267166137695}"
23357,31943,"{'1': -0.07655590772628784, '2': -2.6078059673309326, '0': -12.787493705749512}"
3413,31944,"{'2': 0.0, '1': -17.734375, '0': -21.890625}"
18920,31945,"{'2': -0.00010072677832795307, '1': -9.203226089477539, '0': -17.86728858947754}"
7931,31946,"{'2': -0.013106859289109707, '1': -4.341231822967529, '0': -14.161544799804688}"
590,31947,"{'1': -0.061219312250614166, '2': -2.8424692153930664, '0': -6.811219215393066}"
16775,31948,"{'2': -0.0003054867556784302, '1': -8.09405517578125, '0': -16.57061767578125}"
14842,31949,"{'2': -0.13656844198703766, '1': -2.058443546295166, '0': -13.933443069458008}"
32668,31950,"{'1': -0.013106976635754108, '0': -4.466231822967529, '2': -6.481856822967529}"
47452,31951,"{'2': 0.0, '1': -18.25, '0': -22.921875}"
10558,31952,"{'2': -0.001378896413370967, '1': -6.595129013061523, '0': -11.423254013061523}"
8197,31953,"{'2': -0.41261225938796997, '1': -1.0844871997833252, '0': -12.045424461364746}"
21085,31954,"{'2': -0.00011252723925281316, '1': -9.093862533569336, '0': -16.625112533569336}"
36373,31955,"{'1': -0.589759349822998, '0': -0.808509349822998, '2': -10.949134826660156}"
27011,31956,"{'1': -0.2969527840614319, '0': -1.359452724456787, '2': -9.031328201293945}"
49992,31957,"{'1': -0.026467058807611465, '0': -3.6514670848846436, '2': -8.698342323303223}"
9236,31958,"{'1': -0.04513678327202797, '0': -3.1232616901397705, '2': -9.029511451721191}"
43752,31959,"{'2': 0.0, '1': -17.46875, '0': -21.109375}"
32341,31960,"{'0': -0.002255040919408202, '1': -6.096004962921143, '2': -14.3147554397583}"
19019,31961,"{'1': -0.1556842029094696, '2': -1.936934232711792, '0': -10.585371971130371}"
34198,31962,"{'2': -0.006408971734344959, '1': -5.053284168243408, '0': -15.67828369140625}"
20140,31963,"{'1': -0.5898556709289551, '0': -0.8086056709289551, '2': -9.082042694091797}"
5024,31964,"{'2': -0.0012653210433200002, '1': -6.673140525817871, '0': -16.532514572143555}"
18267,31965,"{'2': -1.6927575416048057e-05, '1': -10.984392166137695, '0': -18.351579666137695}"
345,31966,"{'2': -0.0011523280991241336, '1': -6.766777515411377, '0': -15.219902038574219}"
45089,31967,"{'2': -0.1288042962551117, '1': -2.1131792068481445, '0': -13.995991706848145}"
7971,31968,"{'1': -0.026316123083233833, '2': -3.6513161659240723, '0': -11.049753189086914}"
9528,31969,"{'2': -0.009756498970091343, '1': -4.634756565093994, '0': -14.447256088256836}"
35247,31970,"{'0': -0.004550340585410595, '1': -5.395175457000732, '2': -13.348299980163574}"
5785,31971,"{'0': -2.0265558760002023e-06, '1': -13.109376907348633, '2': -18.140626907348633}"
42970,31972,"{'1': -0.20165948569774628, '2': -1.7016594409942627, '0': -8.311034202575684}"
34349,31973,"{'1': -0.008449873887002468, '0': -5.164700031280518, '2': -5.914700031280518}"
29671,31974,"{'1': -0.027325332164764404, '2': -4.13670015335083, '0': -4.51170015335083}"
39375,31975,"{'1': -0.002897114958614111, '0': -6.362272262573242, '2': -6.752897262573242}"
441,31976,"{'2': -1.6689286894688848e-06, '1': -13.312501907348633, '0': -20.750001907348633}"
13304,31977,"{'2': -5.960446742392378e-06, '1': -12.031255722045898, '0': -18.0312557220459}"
32280,31978,"{'2': -0.0018120075110346079, '1': -6.314311981201172, '0': -16.462749481201172}"
33918,31979,"{'1': -0.010880783200263977, '2': -5.151505947113037, '0': -5.292130947113037}"
5785,31980,"{'0': -6.437280717364047e-06, '1': -11.968756675720215, '2': -16.7343807220459}"
35383,31981,"{'2': -1.1920928244535389e-07, '1': -15.765625, '0': -20.796875}"
6101,31982,"{'1': -0.015171489678323269, '0': -4.530796527862549, '2': -5.452671527862549}"
44376,31983,"{'2': -0.21311427652835846, '1': -1.6506142616271973, '0': -12.384989738464355}"
17220,31984,"{'2': -3.576278118089249e-07, '1': -14.984375, '0': -19.578125}"
49695,31985,"{'1': -0.017184879630804062, '0': -4.110934734344482, '2': -7.345309734344482}"
757,31986,"{'2': -0.0018120075110346079, '1': -6.314311981201172, '0': -16.329936981201172}"
13649,31987,"{'2': -3.2186455882765586e-06, '1': -12.75000286102295, '0': -14.96875286102295}"
48269,31988,"{'0': -0.008482261560857296, '1': -4.774107456207275, '2': -14.117856979370117}"
532,31989,"{'1': -0.01884649135172367, '0': -4.62822151184082, '2': -4.72197151184082}"
49405,31990,"{'1': -0.011282217688858509, '2': -4.495657444000244, '0': -9.698781967163086}"
25961,31991,"{'1': -0.1232990026473999, '2': -2.1545491218566895, '0': -10.006111145019531}"
33855,31992,"{'2': -0.00023779425828251988, '1': -8.343987464904785, '0': -16.7111759185791}"
28623,31993,"{'2': 0.0, '1': -19.6875, '0': -22.875}"
46904,31994,"{'1': -0.04801132157444954, '2': -3.063636302947998, '0': -8.743324279785156}"
5065,31995,"{'2': -1.4305012882687151e-05, '1': -11.156264305114746, '0': -18.23438835144043}"
23085,31996,"{'1': -0.24984458088874817, '0': -1.5310945510864258, '2': -5.343594551086426}"
8598,31997,"{'2': 0.0, '1': -19.015625, '0': -22.46875}"
21284,31998,"{'2': -0.0014790082350373268, '1': -6.517104148864746, '0': -16.89210319519043}"
21777,31999,"{'0': -0.0023340145125985146, '1': -6.064834117889404, '2': -11.721083641052246}"
8863,32000,"{'1': -0.09590531140565872, '0': -2.392780303955078, '2': -9.502155303955078}"
13362,32001,"{'2': -1.1920928244535389e-07, '1': -16.59375, '0': -22.359375}"
1082,32002,"{'1': -0.4986199736595154, '2': -0.9361199736595154, '0': -7.63143253326416}"
5191,32003,"{'2': -0.305541455745697, '1': -1.3367915153503418, '0': -7.438354015350342}"
1048,32004,"{'0': -0.08895450830459595, '1': -2.463954448699951, '2': -11.10457992553711}"
46700,32005,"{'2': -7.152555099310121e-07, '1': -14.140625953674316, '0': -20.7421875}"
8223,32006,"{'2': -0.00013982271775603294, '1': -8.875140190124512, '0': -17.679826736450195}"
12321,32007,"{'2': -1.07287787614041e-05, '1': -11.43751049041748, '0': -18.757823944091797}"
21980,32008,"{'0': -0.0005617947317659855, '1': -7.484936714172363, '2': -15.500561714172363}"
19868,32009,"{'1': -0.09277411550283432, '2': -2.4365241527557373, '0': -6.780273914337158}"
37115,32010,"{'2': -0.28890326619148254, '1': -1.3826532363891602, '0': -12.60921573638916}"
23346,32011,"{'2': -0.0033301631920039654, '1': -5.706455230712891, '0': -15.05801773071289}"
23965,32012,"{'2': -0.5828301310539246, '1': -0.8172051310539246, '0': -10.856267929077148}"
41169,32013,"{'2': -0.3304647207260132, '1': -1.2679647207260132, '0': -11.939839363098145}"
359,32014,"{'1': -0.0064940135926008224, '0': -5.100244045257568, '2': -7.881494045257568}"
19816,32015,"{'1': -0.45678576827049255, '2': -1.003660798072815, '0': -8.816161155700684}"
16701,32016,"{'1': -0.21665328741073608, '2': -1.6385283470153809, '0': -7.552590847015381}"
23865,32017,"{'1': -0.006073234602808952, '2': -5.115447998046875, '0': -9.873260498046875}"
21615,32018,"{'2': -0.03364657983183861, '1': -3.408646583557129, '0': -14.041459083557129}"
37423,32019,"{'2': -2.3841855067985307e-07, '1': -15.5, '0': -22.765625}"
17695,32020,"{'1': -0.006875901948660612, '0': -5.288125991821289, '2': -6.319375991821289}"
14449,32021,"{'2': -0.15121789276599884, '1': -1.9637179374694824, '0': -12.487154960632324}"
17604,32022,"{'2': -0.0037762064021080732, '1': -5.5819010734558105, '0': -12.511589050292969}"
20455,32023,"{'2': -0.051644790917634964, '1': -2.989144802093506, '0': -12.590706825256348}"
10042,32024,"{'2': -0.4871588945388794, '1': -0.9559088945388794, '0': -6.75278377532959}"
30061,32025,"{'2': -1.1920928244535389e-07, '1': -16.40625, '0': -21.140625}"
1224,32026,"{'2': -0.004478662274777889, '1': -5.410728454589844, '0': -15.473228454589844}"
44276,32027,"{'1': -0.08410385251045227, '2': -2.52160382270813, '0': -8.00597858428955}"
36300,32028,"{'1': -0.006105699576437473, '0': -5.631105899810791, '2': -5.990480899810791}"
2309,32029,"{'2': -9.464769391342998e-05, '1': -9.265719413757324, '0': -19.51572036743164}"
6634,32030,"{'1': -0.07582883536815643, '0': -2.622703790664673, '2': -7.778954029083252}"
45306,32031,"{'0': -0.00975756160914898, '1': -4.6347575187683105, '2': -13.337882995605469}"
36891,32032,"{'1': -0.010491574183106422, '2': -4.619866371154785, '0': -7.447991371154785}"
3767,32033,"{'1': -0.13482068479061127, '0': -2.0723206996917725, '2': -8.361383438110352}"
43108,32034,"{'1': -0.011244144290685654, '0': -4.589369297027588, '2': -6.886244297027588}"
38194,32035,"{'2': -0.0030337998177856207, '1': -5.799908638000488, '0': -13.487408638000488}"
32199,32036,"{'1': -0.044631410390138626, '0': -3.2477564811706543, '2': -5.341506481170654}"
48625,32037,"{'1': -0.5426120758056641, '0': -0.8707370758056641, '2': -8.956674575805664}"
13793,32038,"{'2': -0.00017128908075392246, '1': -8.672046661376953, '0': -16.906421661376953}"
11943,32039,"{'1': -0.007632262073457241, '0': -4.913882255554199, '2': -8.2576322555542}"
40017,32040,"{'1': -0.11721331626176834, '0': -2.210963249206543, '2': -6.898463249206543}"
20154,32041,"{'2': -0.06787325441837311, '1': -2.724123239517212, '0': -10.974123001098633}"
43549,32042,"{'2': -0.00014435203047469258, '1': -8.843894004821777, '0': -15.601706504821777}"
30362,32043,"{'1': -0.13484975695610046, '0': -2.072349786758423, '2': -8.244224548339844}"
41428,32044,"{'2': -5.960462772236497e-07, '1': -14.250000953674316, '0': -19.9375}"
44213,32045,"{'1': -0.6109211444854736, '2': -0.7827961444854736, '0': -10.673420906066895}"
46904,32046,"{'1': -0.01557378750294447, '2': -4.203073978424072, '0': -7.593698978424072}"
