index,comment_id,annotator_id,p_yes,p_no,pred_yes,confidence_max,saw_yes,saw_no
911,37010,10677,1.0451551477986936e-05,0.9999895484485221,0,0.9999895484485221,1,1
912,13270,9711,0.11757214282138605,0.8824278571786139,0,0.8824278571786139,1,1
913,6907,7649,2.873685018581783e-07,0.9999997126314981,0,0.9999997126314981,1,1
914,6022,4418,0.019124036750888904,0.9808759632491112,0,0.9808759632491112,1,1
915,6440,1520,0.9861513905984456,0.013848609401554322,1,0.9861513905984456,1,1
916,29869,9367,0.9948603896643567,0.005139610335643399,1,0.9948603896643567,1,1
917,46543,1650,3.905484204680533e-06,0.9999960945157953,0,0.9999960945157953,1,1
918,17964,6193,0.00028240807799315707,0.9997175919220068,0,0.9997175919220068,1,1
919,32384,9847,6.41206323748804e-08,0.9999999358793675,0,0.9999999358793675,1,1
920,10144,252,0.9999985176422024,1.4823577975692274e-06,1,0.9999985176422024,1,1
921,33351,10928,0.9995487893930232,0.00045121060697687134,1,0.9995487893930232,1,1
922,22145,3156,0.9999785550461469,2.1444953853226906e-05,1,0.9999785550461469,1,1
923,20928,8021,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
924,3740,3252,2.918938785632717e-07,0.9999997081061215,0,0.9999997081061215,1,1
925,2586,10744,0.9938070097504335,0.0061929902495664255,1,0.9938070097504335,1,1
926,22222,8775,0.9999900270625672,9.972937432834162e-06,1,0.9999900270625672,1,1
927,5010,10628,0.9518632282005995,0.0481367717994004,1,0.9518632282005995,1,1
928,39490,8077,0.006289902509441746,0.9937100974905583,0,0.9937100974905583,1,1
929,36461,8890,0.9766692317008363,0.023330768299163782,1,0.9766692317008363,1,1
930,44147,7203,0.001987774035016325,0.9980122259649836,0,0.9980122259649836,1,1
931,339,1027,0.9805806501150426,0.019419349884957342,1,0.9805806501150426,1,1
932,16813,1238,0.999866580029841,0.00013341997015897997,1,0.999866580029841,1,1
933,8537,5682,7.766949542033526e-06,0.999992233050458,0,0.999992233050458,1,1
934,48838,8532,0.999999730042308,2.6995769197707416e-07,1,0.999999730042308,1,1
935,2521,1709,1.922317252807473e-05,0.999980776827472,0,0.999980776827472,1,1
936,20756,6784,0.8006920068519376,0.19930799314806233,1,0.8006920068519376,1,1
937,42051,9984,0.9988839859228817,0.0011160140771182654,1,0.9988839859228817,1,1
938,35282,4425,0.3702253786982541,0.6297746213017459,0,0.6297746213017459,1,1
939,10673,4900,0.7279754489059775,0.2720245510940225,1,0.7279754489059775,1,1
940,43113,4446,0.999999613303295,3.866967048965824e-07,1,0.999999613303295,1,1
941,3457,3906,0.0715911935020382,0.9284088064979618,0,0.9284088064979618,1,1
942,38006,4455,0.9702399082053484,0.02976009179465156,1,0.9702399082053484,1,1
943,1433,4960,0.012241274571102004,0.9877587254288981,0,0.9877587254288981,1,1
944,9972,3262,1.3788099216534418e-07,0.9999998621190077,0,0.9999998621190077,1,1
945,6984,3752,0.9626731131913229,0.03732688680867724,1,0.9626731131913229,1,1
946,11961,263,8.714338041998691e-07,0.9999991285661958,0,0.9999991285661958,1,1
947,33643,3341,0.10818895743752079,0.8918110425624792,0,0.8918110425624792,1,1
948,47542,9587,0.5621765008857981,0.4378234991142019,1,0.5621765008857981,1,1
949,46159,10525,0.006589773223851394,0.9934102267761485,0,0.9934102267761485,1,1
950,35392,6253,0.0005112579049909173,0.9994887420950092,0,0.9994887420950092,1,1
951,6333,1966,9.080475299947384e-06,0.9999909195247001,0,0.9999909195247001,1,1
952,5703,2737,0.9999038975730453,9.610242695467433e-05,1,0.9999038975730453,1,1
953,9961,5675,0.9993332977304685,0.0006667022695315302,1,0.9993332977304685,1,1
954,20959,5109,1.2606942482836477e-05,0.999987393057517,0,0.999987393057517,1,1
955,21490,4261,1.7231566076227195e-05,0.9999827684339238,0,0.9999827684339238,1,1
956,28785,410,0.9999566809639111,4.3319036088821286e-05,1,0.9999566809639111,1,1
957,22272,7719,0.9999977747191685,2.2252808315147586e-06,1,0.9999977747191685,1,1
958,47044,6729,0.9999859359620498,1.4064037950337364e-05,1,0.9999859359620498,1,1
959,37415,2586,0.9999082980138688,9.170198613120852e-05,1,0.9999082980138688,1,1
960,6851,8804,0.0001233946054021645,0.9998766053945978,0,0.9998766053945978,1,1
961,28619,3307,0.3812195803163618,0.6187804196836383,0,0.6187804196836383,1,1
962,10784,9785,0.03963884023547296,0.960361159764527,0,0.960361159764527,1,1
963,41718,10819,0.9999824970750589,1.7502924941147832e-05,1,0.9999824970750589,1,1
964,23205,6258,0.999576115201183,0.0004238847988170307,1,0.999576115201183,1,1
965,6093,1263,0.12765261868437058,0.8723473813156294,0,0.8723473813156294,1,1
966,28822,262,0.9997694932771484,0.00023050672285164625,1,0.9997694932771484,1,1
967,1793,10753,0.002673005714993267,0.9973269942850067,0,0.9973269942850067,1,1
968,3179,3852,0.13660837948097748,0.8633916205190225,0,0.8633916205190225,1,1
969,24792,8036,0.009859853266893884,0.990140146733106,0,0.990140146733106,1,1
970,33515,5622,0.9999992546227041,7.453772957470063e-07,1,0.9999992546227041,1,1
971,44285,4888,0.5195213219520929,0.480478678047907,1,0.5195213219520929,1,1
972,38156,10771,0.0008167379101004732,0.9991832620898996,0,0.9991832620898996,1,1
973,16607,8341,0.9925393567567454,0.007460643243254499,1,0.9925393567567454,1,1
974,48183,5424,0.9987355779236381,0.0012644220763619568,1,0.9987355779236381,1,1
975,40510,6001,0.00021318748506510624,0.9997868125149348,0,0.9997868125149348,1,1
976,33602,9936,0.0026316742095553723,0.9973683257904447,0,0.9973683257904447,1,1
977,34984,1473,0.0006771941321971061,0.9993228058678029,0,0.9993228058678029,1,1
978,44409,5474,0.9997086298264679,0.00029137017353211896,1,0.9997086298264679,1,1
979,20488,8064,0.9999875885034569,1.2411496542968323e-05,1,0.9999875885034569,1,1
980,30485,2437,0.9184802507195635,0.08151974928043641,1,0.9184802507195635,1,1
981,40925,10423,0.8615381952105441,0.1384618047894558,1,0.8615381952105441,1,1
982,5243,6709,0.9999996843873936,3.1561260643233444e-07,1,0.9999996843873936,1,1
983,11126,10240,5.805005065098672e-07,0.9999994194994936,0,0.9999994194994936,1,1
984,35203,10025,4.3139138469487713e-07,0.9999995686086154,0,0.9999995686086154,1,1
985,40521,2575,0.9884918519527643,0.011508148047235576,1,0.9884918519527643,1,1
986,13071,2832,0.9990746152752249,0.000925384724775163,1,0.9990746152752249,1,1
987,43880,506,0.9999988273575773,1.1726424228514483e-06,1,0.9999988273575773,1,1
988,26401,7701,0.9999838124147045,1.6187585295509483e-05,1,0.9999838124147045,1,1
989,23071,1529,5.285515959006201e-07,0.999999471448404,0,0.999999471448404,1,1
990,38630,7094,4.757643724272289e-05,0.9999524235627573,0,0.9999524235627573,1,1
991,6104,6094,0.9999285809875973,7.141901240273848e-05,1,0.9999285809875973,1,1
992,20604,2583,0.0005976694423080281,0.9994023305576919,0,0.9994023305576919,1,1
993,6436,991,0.9997428581217186,0.000257141878281484,1,0.9997428581217186,1,1
994,28148,4583,0.999974928394384,2.5071605615960536e-05,1,0.999974928394384,1,1
995,23173,3528,0.0006361913625300827,0.9993638086374699,0,0.9993638086374699,1,1
996,25936,6226,0.9937100972111463,0.006289902788853707,1,0.9937100972111463,1,1
997,30160,10456,0.9999906312809862,9.368719013820489e-06,1,0.9999906312809862,1,1
998,23944,4544,0.9196425223682086,0.08035747763179142,1,0.9196425223682086,1,1
999,24746,4188,0.9999285809535443,7.141904645555331e-05,1,0.9999285809535443,1,1
1000,33401,2554,0.9999741325736403,2.5867426359656163e-05,1,0.9999741325736403,1,1
1001,47586,4498,0.016152831506828277,0.9838471684931718,0,0.9838471684931718,1,1
1002,42259,5086,0.0005193049263687466,0.9994806950736314,0,0.9994806950736314,1,1
1003,275,2847,0.1403362566809061,0.8596637433190938,0,0.8596637433190938,1,1
1004,9696,2807,0.9999988455384489,1.1544615512435701e-06,1,0.9999988455384489,1,1
1005,11857,185,0.9999995034716217,4.965283782465784e-07,1,0.9999995034716217,1,1
1006,29785,3630,0.7745833841649233,0.2254166158350767,1,0.7745833841649233,1,1
1007,23410,7683,0.0032730647762203038,0.9967269352237798,0,0.9967269352237798,1,1
1008,11200,8277,0.9865717439748687,0.013428256025131242,1,0.9865717439748687,1,1
1009,36016,8122,0.999998371949117,1.62805088297859e-06,1,0.999998371949117,1,1
1010,48452,8720,0.8633916134888613,0.13660838651113866,1,0.8633916134888613,1,1
1011,11009,7263,0.6297746074044134,0.3702253925955866,1,0.6297746074044134,1,1
1012,24258,547,0.4263215925474903,0.5736784074525096,0,0.5736784074525096,1,1
1013,9698,2824,2.026141234874371e-06,0.9999979738587651,0,0.9999979738587651,1,1
1014,14841,8977,0.9999975175193524,2.4824806475294987e-06,1,0.9999975175193524,1,1
1015,3510,8704,0.8652240877899775,0.1347759122100224,1,0.8652240877899775,1,1
1016,48149,10998,0.9999935609593222,6.439040677748965e-06,1,0.9999935609593222,1,1
1017,45233,6089,0.6370307944803831,0.3629692055196168,1,0.6370307944803831,1,1
1018,18071,10724,0.0015487607716916714,0.9984512392283085,0,0.9984512392283085,1,1
1019,23678,5991,0.9777138125126403,0.022286187487359714,1,0.9777138125126403,1,1
1020,35312,6886,0.055005282096990585,0.9449947179030094,0,0.9449947179030094,1,1
1021,4794,3328,0.9998822553980672,0.00011774460193265617,1,0.9998822553980672,1,1
1022,7276,7516,0.0017546143578996548,0.9982453856421004,0,0.9982453856421004,1,1
1023,41344,4049,0.9999760764859227,2.392351407731736e-05,1,0.9999760764859227,1,1
1024,11656,3263,0.9999971426829984,2.857317001517002e-06,1,0.9999971426829984,1,1
1025,15623,5149,1.4677339337408417e-07,0.9999998532266066,0,0.9999998532266066,1,1
1026,32305,5806,0.015663651928176432,0.9843363480718235,0,0.9843363480718235,1,1
1027,44158,6178,0.9999993916410381,6.08358961924897e-07,1,0.9999993916410381,1,1
1028,13425,1708,0.000480297117429546,0.9995197028825704,0,0.9995197028825704,1,1
1029,43310,9900,0.9976032688804717,0.0023967311195283057,1,0.9976032688804717,1,1
1030,40586,4486,0.9999835575087477,1.6442491252243704e-05,1,0.9999835575087477,1,1
1031,26612,6434,0.9923043537888362,0.007695646211163751,1,0.9923043537888362,1,1
1032,5924,721,0.709019146082187,0.2909808539178129,1,0.709019146082187,1,1
1033,2609,8740,0.9998665799652359,0.0001334200347640305,1,0.9998665799652359,1,1
1034,5460,36,0.9999988088914299,1.191108570211365e-06,1,0.9999988088914299,1,1
1035,12621,2905,0.9994296841612722,0.0005703158387279039,1,0.9994296841612722,1,1
1036,37928,7084,0.0005193047716842115,0.9994806952283157,0,0.9994806952283157,1,1
1037,47113,6236,0.18713267309572335,0.8128673269042768,0,0.8128673269042768,1,1
1038,16436,10700,0.0002694792037325025,0.9997305207962675,0,0.9997305207962675,1,1
1039,39399,10519,0.029312229903390143,0.97068777009661,0,0.97068777009661,1,1
1040,45863,3061,0.35936414516010196,0.640635854839898,0,0.640635854839898,1,1
1041,26518,1847,1.5057015907845176e-06,0.9999984942984094,0,0.9999984942984094,1,1
1042,16634,5654,0.9999985632486995,1.4367513004570066e-06,1,0.9999985632486995,1,1
1043,13966,3424,0.00016093086334965676,0.9998390691366503,0,0.9998390691366503,1,1
1044,21942,4533,0.9999807768380702,1.9223161929720465e-05,1,0.9999807768380702,1,1
1045,25701,6086,0.05184546371976373,0.9481545362802362,0,0.9481545362802362,1,1
1046,15112,668,0.0005193048490264732,0.9994806951509734,0,0.9994806951509734,1,1
1047,24219,6152,0.9995121429353465,0.00048785706465354084,1,0.9995121429353465,1,1
1048,41789,4895,1.9833371788833584e-05,0.9999801666282111,0,0.9999801666282111,1,1
1049,6527,9995,0.8267117855317474,0.1732882144682526,1,0.8267117855317474,1,1
1050,18883,10194,0.9999958426344422,4.157365557854375e-06,1,0.9999958426344422,1,1
1051,33315,9542,0.05419873440629664,0.9458012655937033,0,0.9458012655937033,1,1
1052,37244,10299,0.9997730661746218,0.00022693382537830717,1,0.9997730661746218,1,1
1053,43960,8410,0.06371499958557338,0.9362850004144266,0,0.9362850004144266,1,1
1054,44889,5144,3.632677536255421e-07,0.9999996367322465,0,0.9999996367322465,1,1
1055,17785,6589,5.539174346189885e-07,0.9999994460825654,0,0.9999994460825654,1,1
1056,6986,10743,0.9362850075259039,0.0637149924740961,1,0.9362850075259039,1,1
1057,394,2865,1.7704260706463262e-07,0.999999822957393,0,0.999999822957393,1,1
1058,4288,2417,0.9982453856355754,0.001754614364424634,1,0.9982453856355754,1,1
1059,46739,3172,0.9005297914570319,0.09947020854296806,1,0.9005297914570319,1,1
1060,14979,9987,0.8615381952105441,0.1384618047894558,1,0.8615381952105441,1,1
1061,2343,8870,0.999997774718555,2.2252814449599426e-06,1,0.999997774718555,1,1
1062,9429,1633,0.9999980666409869,1.93335901313241e-06,1,0.9999980666409869,1,1
1063,38819,11122,1.1015954256601984e-06,0.9999988984045742,0,0.9999988984045742,1,1
1064,1,3330,0.9999493552740353,5.0644725964777827e-05,1,0.9999493552740353,1,1
1065,48253,3912,0.39233681595684605,0.6076631840431539,0,0.6076631840431539,1,1
1066,23872,4833,0.032589744766025344,0.9674102552339746,0,0.9674102552339746,1,1
1067,22869,1372,0.0012843079672291496,0.9987156920327709,0,0.9987156920327709,1,1
1068,16273,12,0.9978172832869092,0.0021827167130908354,1,0.9978172832869092,1,1
1069,6302,8355,2.586741874712408e-05,0.9999741325812529,0,0.9999741325812529,1,1
1070,30246,2592,2.829133686250622e-07,0.9999997170866314,0,0.9999997170866314,1,1
1071,42615,7680,0.9997131457936888,0.0002868542063112401,1,0.9997131457936888,1,1
1072,34152,8218,0.9999967112498563,3.2887501435930877e-06,1,0.9999967112498563,1,1
1073,32717,491,0.9969246302641659,0.003075369735834115,1,0.9969246302641659,1,1
1074,9964,3750,4.8325655469018244e-05,0.9999516743445309,0,0.9999516743445309,1,1
1075,8836,7274,0.17781086947804958,0.8221891305219503,0,0.8221891305219503,1,1
1076,7094,6880,0.9916842210309885,0.008315778969011374,1,0.9916842210309885,1,1
1077,5873,8628,8.398073036071384e-06,0.9999916019269639,0,0.9999916019269639,1,1
1078,39215,9773,0.9992206339388913,0.0007793660611087203,1,0.9992206339388913,1,1
1079,35363,9726,0.9982178036246147,0.0017821963753853235,1,0.9982178036246147,1,1
1080,8829,8421,0.07807816085449158,0.9219218391455084,0,0.9219218391455084,1,1
1081,46215,2006,0.999985489523067,1.4510476933070556e-05,1,0.999985489523067,1,1
1082,15409,4552,2.4061014792309974e-06,0.9999975938985208,0,0.9999975938985208,1,1
1083,16879,2505,0.9763105273220727,0.023689472677927398,1,0.9763105273220727,1,1
1084,34343,5651,0.9998601778816466,0.00013982211835334495,1,0.9998601778816466,1,1
1085,20992,1653,0.8289388125473628,0.17106118745263715,1,0.8289388125473628,1,1
1086,26104,5590,0.9915543748370852,0.008445625162914756,1,0.9915543748370852,1,1
1087,48108,5735,0.9924227601328158,0.007577239867184069,1,0.9924227601328158,1,1
1088,8378,10178,0.9334308073258007,0.06656919267419921,1,0.9334308073258007,1,1
1089,10008,5270,0.8791467722591728,0.12085322774082716,1,0.8791467722591728,1,1
1090,24202,6415,0.9997507674187959,0.00024923258120420033,1,0.9997507674187959,1,1
1091,11659,810,0.9999961550631652,3.844936834852831e-06,1,0.9999961550631652,1,1
1092,32412,6584,0.9999983463104509,1.6536895490584834e-06,1,0.9999983463104509,1,1
1093,10455,755,0.9999771719954939,2.2828004506241004e-05,1,0.9999771719954939,1,1
1094,31473,5672,4.1335387914212074e-05,0.9999586646120859,0,0.9999586646120859,1,1
1095,7164,9594,0.9999900270546167,9.97294538330467e-06,1,0.9999900270546167,1,1
1096,24810,6738,2.3187481650812628e-05,0.9999768125183491,0,0.9999768125183491,1,1
1097,35219,3935,0.02635535361086966,0.9736446463891303,0,0.9736446463891303,1,1
1098,36853,3196,6.240931041490579e-06,0.9999937590689585,0,0.9999937590689585,1,1
1099,30671,6267,0.9998534687650382,0.0001465312349616964,1,0.9998534687650382,1,1
1100,6281,1480,0.19682619893177905,0.8031738010682209,0,0.8031738010682209,1,1
1101,14139,6249,8.888085213533186e-05,0.9999111191478647,0,0.9999111191478647,1,1
1102,31438,8978,0.9999023843641232,9.761563587683821e-05,1,0.9999023843641232,1,1
1103,13806,10421,0.0007916297015786462,0.9992083702984214,0,0.9992083702984214,1,1
1104,27403,1525,1.1979315553477168e-07,0.9999998802068445,0,0.9999998802068445,1,1
1105,728,4127,0.9987156920805536,0.001284307919446397,1,0.9987156920805536,1,1
1106,5227,11052,0.014063629935885703,0.9859363700641142,0,0.9859363700641142,1,1
1107,355,2693,0.9972850146419481,0.0027149853580520356,1,0.9972850146419481,1,1
1108,20086,10401,3.219232682203515e-05,0.999967807673178,0,0.999967807673178,1,1
1109,27891,10952,0.42250463481418826,0.5774953651858118,0,0.5774953651858118,1,1
1110,767,10890,7.722189993096384e-05,0.9999227781000689,0,0.9999227781000689,1,1
1111,4568,9973,0.9895109078121006,0.010489092187899248,1,0.9895109078121006,1,1
1112,38855,10138,0.9999566809619748,4.3319038025249267e-05,1,0.9999566809619748,1,1
1113,5426,8700,0.0030753703982760606,0.996924629601724,0,0.996924629601724,1,1
1114,42805,167,0.5926665999540697,0.4073334000459302,1,0.5926665999540697,1,1
1115,17176,8874,0.9999349718193041,6.502818069599728e-05,1,0.9999349718193041,1,1
1116,16269,4843,0.044018646100611195,0.9559813538993887,0,0.9559813538993887,1,1
1117,28017,1790,2.5759557538169334e-07,0.9999997424044247,0,0.9999997424044247,1,1
1118,44899,3742,8.939700034698559e-06,0.9999910602999653,0,0.9999910602999653,1,1
1119,42955,335,0.9999760764894875,2.3923510512521513e-05,1,0.9999760764894875,1,1
1120,29163,9308,7.002168947755554e-07,0.9999992997831051,0,0.9999992997831051,1,1
1121,29040,9816,0.999620015469683,0.00037998453031702693,1,0.999620015469683,1,1
1122,10989,11099,0.46879062662624377,0.5312093733737563,0,0.5312093733737563,1,1
1123,12174,910,0.020964243876552525,0.9790357561234475,0,0.9790357561234475,1,1
1124,37618,4070,1.2482713414146242e-06,0.9999987517286587,0,0.9999987517286587,1,1
1125,23469,2625,0.9999918603037061,8.13969629396734e-06,1,0.9999918603037061,1,1
1126,31324,7189,0.0016229673512069922,0.998377032648793,0,0.998377032648793,1,1
1127,13120,224,0.9294404116305639,0.07055958836943614,1,0.9294404116305639,1,1
1128,49677,9144,4.66445161306553e-07,0.9999995335548386,0,0.9999995335548386,1,1
1129,604,196,0.9999993422073071,6.577926928666328e-07,1,0.9999993422073071,1,1
1130,31145,6391,5.203570121232982e-07,0.999999479642988,0,0.999999479642988,1,1
1131,41279,5731,4.812516413001563e-07,0.9999995187483588,0,0.9999995187483588,1,1
1132,23725,7818,0.9999984465028358,1.5534971642985695e-06,1,0.9999984465028358,1,1
1133,18346,7236,0.734119526900183,0.2658804730998169,1,0.734119526900183,1,1
1134,40455,4337,0.000925384996861997,0.9990746150031381,0,0.9990746150031381,1,1
1135,21513,3788,0.04084571824510102,0.959154281754899,0,0.959154281754899,1,1
1136,35878,173,0.9999978092182134,2.1907817866077835e-06,1,0.9999978092182134,1,1
1137,36459,6316,5.1739206205540345e-06,0.9999948260793795,0,0.9999948260793795,1,1
1138,4832,6203,0.00036259019590854225,0.9996374098040913,0,0.9996374098040913,1,1
1139,43754,6563,0.9997468435882496,0.00025315641175030306,1,0.9997468435882496,1,1
1140,37022,3334,0.9999816571073553,1.834289264457337e-05,1,0.9999816571073553,1,1
1141,37574,217,0.9958012049465929,0.004198795053407105,1,0.9958012049465929,1,1
1142,12560,8472,0.31742626558767584,0.682573734412324,0,0.682573734412324,1,1
1143,20649,3620,0.9458012648298515,0.05419873517014853,1,0.9458012648298515,1,1
1144,43922,9916,0.004399413423808318,0.9956005865761917,0,0.9956005865761917,1,1
1145,37545,11136,0.9996079581260884,0.000392041873911658,1,0.9996079581260884,1,1
1146,39093,10062,0.9854964196696611,0.014503580330338982,1,0.9854964196696611,1,1
1147,23481,3447,0.0029810334384698487,0.9970189665615301,0,0.9970189665615301,1,1
1148,45229,7803,0.4263216071250873,0.5736783928749127,0,0.5736783928749127,1,1
1149,6077,2964,0.9999979095408165,2.0904591835640706e-06,1,0.9999979095408165,1,1
1150,10401,1774,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
1151,26792,2803,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
1152,5309,5159,0.48438008427698437,0.5156199157230156,0,0.5156199157230156,1,1
1153,28343,3537,0.9840936108539738,0.015906389146026254,1,0.9840936108539738,1,1
1154,6298,6073,0.04023794032175321,0.9597620596782468,0,0.9597620596782468,1,1
1155,4450,2748,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
1156,27071,7304,0.0005442132786425503,0.9994557867213574,0,0.9994557867213574,1,1
1157,36953,6566,0.9787126500692716,0.02128734993072846,1,0.9787126500692716,1,1
1158,7310,2959,0.9828232937548027,0.017176706245197335,1,0.9828232937548027,1,1
1159,18907,3633,0.008711383299595291,0.9912886167004046,0,0.9912886167004046,1,1
1160,28049,2985,0.4263215925474903,0.5736784074525096,0,0.5736784074525096,1,1
1161,44006,3386,0.9416541634817872,0.05834583651821274,1,0.9416541634817872,1,1
1162,34288,1049,0.9997997262332818,0.00020027376671813928,1,0.9997997262332818,1,1
1163,41050,6444,2.9649062529930997e-07,0.9999997035093746,0,0.9999997035093746,1,1
1164,15580,4949,0.9999869928694985,1.3007130501573562e-05,1,0.9999869928694985,1,1
1165,41398,3974,0.25683199138751883,0.7431680086124811,0,0.7431680086124811,1,1
1166,24802,5447,0.001896919848777184,0.9981030801512228,0,0.9981030801512228,1,1
1167,25325,2645,0.9946150629161291,0.005384937083870988,1,0.9946150629161291,1,1
1168,9721,400,0.7931059511841119,0.2068940488158881,1,0.7931059511841119,1,1
1169,33703,9848,0.001648482941851288,0.9983515170581486,0,0.9983515170581486,1,1
1170,18271,10756,0.2689414213699951,0.7310585786300049,0,0.7310585786300049,1,1
1171,20094,3112,4.133540762365094e-05,0.9999586645923764,0,0.9999586645923764,1,1
1172,7449,5707,0.9999994714482958,5.285517041960214e-07,1,0.9999994714482958,1,1
1173,43411,503,0.9724147181729237,0.027585281827076258,1,0.9724147181729237,1,1
1174,45380,8270,0.9999840633856303,1.5936614369772393e-05,1,0.9999840633856303,1,1
1175,27345,3794,0.9999931456843716,6.854315628516448e-06,1,0.9999931456843716,1,1
1176,46186,1274,0.00020342691744158468,0.9997965730825585,0,0.9997965730825585,1,1
1177,48061,7404,0.999999588363621,4.116363789686271e-07,1,0.999999588363621,1,1
1178,7553,2322,0.9999687980909308,3.120190906931558e-05,1,0.9999687980909308,1,1
1179,27044,1926,0.7905303137346446,0.20946968626535545,1,0.7905303137346446,1,1
1180,3498,2920,0.9991030608699532,0.0008969391300469423,1,0.9991030608699532,1,1
1181,18857,9046,0.9999987901341002,1.2098658998680185e-06,1,0.9999987901341002,1,1
1182,28875,180,0.9995826841616237,0.0004173158383764066,1,0.9995826841616237,1,1
1183,28939,6225,1.436750636770969e-06,0.9999985632493632,0,0.9999985632493632,1,1
1184,22564,10962,0.9999910603061596,8.939693840402208e-06,1,0.9999910603061596,1,1
1185,8847,5090,0.9999992546231624,7.453768375842653e-07,1,0.9999992546231624,1,1
1186,108,8396,0.9999785550514992,2.1444948500800895e-05,1,0.9999785550514992,1,1
1187,36787,901,0.001133568802619368,0.9988664311973806,0,0.9988664311973806,1,1
1188,9640,1553,0.35577489351363034,0.6442251064863697,0,0.6442251064863697,1,1
1189,11253,5551,0.9284088064979618,0.0715911935020382,1,0.9284088064979618,1,1
1190,45030,6495,0.9999998684330718,1.3156692835658457e-07,1,0.9999998684330718,1,1
1191,44095,1405,0.9465966671870767,0.0534033328129234,1,0.9465966671870767,1,1
1192,17181,5609,0.9999929281074191,7.071892580912672e-06,1,0.9999929281074191,1,1
1193,45927,7184,0.26284183737131667,0.7371581626286834,0,0.7371581626286834,1,1
1194,3103,7561,0.9987355778201416,0.0012644221798583965,1,0.9987355778201416,1,1
1195,30313,8974,0.12940273159163906,0.870597268408361,0,0.870597268408361,1,1
1196,31116,7713,3.9897153773457947e-07,0.9999996010284622,0,0.9999996010284622,1,1
1197,27284,4201,0.9999702268994796,2.9773100520335434e-05,1,0.9999702268994796,1,1
1198,24507,9608,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
1199,26124,5689,0.9999967112505425,3.2887494575086713e-06,1,0.9999967112505425,1,1
1200,38434,2694,0.00359360311498431,0.9964063968850158,0,0.9964063968850158,1,1
1201,38785,6524,0.9748211553734217,0.025178844626578253,1,0.9748211553734217,1,1
1202,49652,6994,0.9998686482117415,0.0001313517882586006,1,0.9998686482117415,1,1
1203,24744,1668,0.9173026550642019,0.08269734493579813,1,0.9173026550642019,1,1
1204,17011,2773,0.9740426439324669,0.02595735606753309,1,0.9740426439324669,1,1
1205,34211,10188,8.902261070184716e-08,0.9999999109773893,0,0.9999999109773893,1,1
1206,16593,2569,0.9968763515161483,0.0031236484838518186,1,0.9968763515161483,1,1
1207,29553,8830,0.9936116788538155,0.006388321146184472,1,0.9936116788538155,1,1
1208,15167,9047,0.9999940448594756,5.955140524408082e-06,1,0.9999940448594756,1,1
1209,43849,1865,0.9999531611136566,4.6838886343287815e-05,1,0.9999531611136566,1,1
1210,44750,8756,0.8080672135527632,0.19193278644723683,1,0.8080672135527632,1,1
1211,18797,879,0.4263215925474903,0.5736784074525096,0,0.5736784074525096,1,1
1212,11357,395,0.00015356232443660585,0.9998464376755634,0,0.9998464376755634,1,1
1213,3107,7570,0.9999857144797955,1.4285520204506758e-05,1,0.9999857144797955,1,1
1214,31763,3907,0.9999531611150525,4.6838884947445626e-05,1,0.9999531611150525,1,1
1215,34086,5550,0.9996317021535317,0.00036829784646840813,1,0.9996317021535317,1,1
1216,9984,7385,0.9999307781747224,6.922182527766098e-05,1,0.9999307781747224,1,1
1217,16893,11141,0.9449947155793358,0.05500528442066435,1,0.9449947155793358,1,1
1218,35651,10774,0.9999859359538765,1.4064046123474155e-05,1,0.9999859359538765,1,1
1219,20619,9262,0.9999940448597195,5.95514028037864e-06,1,0.9999940448597195,1,1
1220,27562,781,0.10970578261038685,0.8902942173896132,0,0.8902942173896132,1,1
1221,40631,7212,0.8499711718571774,0.1500288281428225,1,0.8499711718571774,1,1
1222,33474,1663,0.9811668712109662,0.018833128789033683,1,0.9811668712109662,1,1
1223,6360,4847,2.0611536181902033e-09,0.9999999979388463,0,0.9999999979388463,0,1
1224,5109,6118,0.9999995818811048,4.1811889524793147e-07,1,0.9999995818811048,1,1
1225,49451,5642,0.9496693723881865,0.05033062761181351,1,0.9496693723881865,1,1
1226,25933,2887,2.1444947142722863e-05,0.9999785550528572,0,0.9999785550528572,1,1
1227,27780,1280,0.9999977040810694,2.295918930711656e-06,1,0.9999977040810694,1,1
1228,9039,9003,0.9817357192434494,0.01826428075655069,1,0.9817357192434494,1,1
1229,43109,177,0.7401743735019595,0.2598256264980406,1,0.7401743735019595,1,1
1230,4630,8920,1.3081768215904158e-06,0.9999986918231785,0,0.9999986918231785,1,1
1231,46727,1160,0.9999994460829844,5.539170157282202e-07,1,0.9999994460829844,1,1
1232,20336,3725,0.15405756269148546,0.8459424373085146,0,0.8459424373085146,1,1
1233,45632,4636,0.8947894632969136,0.10521053670308635,1,0.8947894632969136,1,1
1234,24769,7871,0.9968763515161483,0.0031236484838518186,1,0.9968763515161483,1,1
1235,45121,572,0.015189051482744093,0.9848109485172559,0,0.9848109485172559,1,1
1236,6291,2233,0.9999813682601785,1.863173982160556e-05,1,0.9999813682601785,1,1
1237,6883,3667,0.31742625267332647,0.6825737473266735,0,0.6825737473266735,1,1
