comment_id,index,label_logprobs
11448,36757,"{'2': -0.009486359544098377, '3': -4.665736198425293, '1': -10.853236198425293, '4': -11.681361198425293, '0': -13.540736198425293}"
39902,36758,"{'1': -0.01873055286705494, '2': -4.518730640411377, '0': -4.878105640411377, '3': -10.081230163574219, '4': -15.635917663574219}"
49953,36759,"{'0': -7.152555099310121e-07, '1': -14.218750953674316, '2': -20.640625, '3': -23.796875, '4': -26.03125}"
5041,36760,"{'1': -0.4358711838722229, '0': -1.0452461242675781, '2': -6.404621124267578, '3': -10.138996124267578, '4': -14.709308624267578}"
15143,36761,"{'2': -0.005877118557691574, '1': -5.5371270179748535, '3': -6.2558770179748535, '0': -13.146502494812012, '4': -13.865252494812012}"
5743,36762,"{'0': -2.3841855067985307e-07, '1': -15.390625, '2': -20.625, '3': -22.921875, '4': -24.546875}"
35984,36763,"{'0': -1.0967194612021558e-05, '1': -11.42188549041748, '2': -19.203136444091797, '3': -22.593761444091797, '4': -24.742198944091797}"
3332,36764,"{'2': -0.06196851283311844, '3': -2.8119685649871826, '4': -14.452593803405762, '1': -14.788531303405762, '0': -17.093217849731445}"
20406,36765,"{'3': -0.08640244603157043, '4': -2.492652416229248, '2': -9.383277893066406, '1': -14.719215393066406, '0': -16.625465393066406}"
39902,36766,"{'1': -0.0437006913125515, '0': -3.606200695037842, '2': -4.168700695037842, '3': -8.934325218200684, '4': -14.364012718200684}"
12938,36767,"{'0': -5.722029527532868e-06, '1': -12.078130722045898, '2': -16.4687557220459, '3': -19.6093807220459, '4': -20.8593807220459}"
21305,36768,"{'2': -0.7128318548202515, '0': -1.1972068548202515, '1': -1.5722068548202515, '3': -9.025331497192383, '4': -12.986268997192383}"
40366,36769,"{'0': -0.024352464824914932, '1': -3.727477550506592, '2': -12.258727073669434, '3': -16.10247802734375, '4': -19.26654052734375}"
24778,36770,"{'3': -0.10030826926231384, '4': -2.3503081798553467, '2': -9.194058418273926, '1': -16.61593246459961, '0': -17.46749496459961}"
26012,36771,"{'1': -0.10676012188196182, '0': -2.294260025024414, '2': -7.794260025024414, '3': -11.450510025024414, '4': -15.778635025024414}"
3733,36772,"{'2': -7.080780778778717e-05, '3': -9.562570571899414, '1': -14.468820571899414, '4': -16.921945571899414, '0': -17.531320571899414}"
46279,36773,"{'1': -0.4455631375312805, '0': -1.0236880779266357, '2': -8.226813316345215, '3': -13.320563316345215, '4': -17.1643123626709}"
230,36774,"{'0': -0.02478806860744953, '1': -3.7122881412506104, '2': -9.712287902832031, '3': -13.649787902832031, '4': -16.26697540283203}"
42764,36775,"{'1': -0.01655355840921402, '0': -4.3759284019470215, '2': -5.5634284019470215, '3': -12.14155387878418, '4': -17.53217887878418}"
9177,36776,"{'0': -9.095255518332124e-05, '1': -9.312590599060059, '2': -14.296965599060059, '3': -17.218841552734375, '4': -18.343841552734375}"
15091,36777,"{'0': -0.001189596951007843, '1': -6.735564708709717, '2': -13.907439231872559, '3': -17.594940185546875, '4': -20.298065185546875}"
43695,36778,"{'0': -0.1468982845544815, '1': -1.9906482696533203, '2': -11.39689826965332, '3': -15.90471076965332, '4': -19.13127326965332}"
46245,36779,"{'1': -0.3018147349357605, '0': -1.3486897945404053, '2': -6.973689556121826, '3': -11.676815032958984, '4': -16.333065032958984}"
22910,36780,"{'0': -6.318072337307967e-06, '1': -11.984381675720215, '2': -17.5000057220459, '3': -20.6718807220459, '4': -22.1093807220459}"
15295,36781,"{'0': -5.125986263010418e-06, '1': -12.187504768371582, '2': -17.2968807220459, '3': -20.6250057220459, '4': -22.2500057220459}"
48244,36782,"{'0': -3.6477376852417365e-05, '1': -10.218786239624023, '2': -17.968786239624023, '3': -21.281286239624023, '4': -23.765661239624023}"
46914,36783,"{'0': -0.32176995277404785, '1': -1.2905199527740479, '2': -11.853019714355469, '3': -15.110832214355469, '4': -18.07958221435547}"
575,36784,"{'3': -0.05449043586850166, '2': -2.976365327835083, '4': -6.195115566253662, '1': -11.241990089416504, '0': -13.054490089416504}"
49306,36785,"{'3': -0.001976205036044121, '4': -6.845726013183594, '2': -7.001976013183594, '1': -15.408226013183594, '0': -17.322288513183594}"
25313,36786,"{'0': -0.00025722055579535663, '1': -8.26588249206543, '2': -16.14088249206543, '3': -19.31275749206543, '4': -21.60181999206543}"
5569,36787,"{'0': -0.13072045147418976, '1': -2.099470376968384, '2': -11.099470138549805, '3': -14.380720138549805, '4': -17.224470138549805}"
19932,36788,"{'2': -0.00048268112004734576, '3': -7.641107559204102, '1': -13.672357559204102, '4': -13.859857559204102, '0': -16.6254825592041}"
24840,36789,"{'0': -0.0037731186021119356, '1': -5.581898212432861, '2': -14.331897735595703, '3': -17.753772735595703, '4': -20.472522735595703}"
45278,36790,"{'2': -0.09155499935150146, '3': -2.466555118560791, '1': -5.950930118560791, '4': -12.029054641723633, '0': -12.810304641723633}"
35506,36791,"{'0': -0.0004854215949308127, '1': -7.641110420227051, '2': -12.25048542022705, '3': -15.78173542022705, '4': -16.922361373901367}"
42760,36792,"{'0': -0.05839390307664871, '1': -2.870893955230713, '2': -9.527143478393555, '3': -14.308393478393555, '4': -18.074018478393555}"
18313,36793,"{'3': -0.3091086745262146, '2': -1.3247337341308594, '4': -10.62160873413086, '1': -14.15285873413086, '0': -16.15285873413086}"
18555,36794,"{'1': -0.07699055224657059, '2': -2.8738656044006348, '0': -4.170740604400635, '3': -6.139490604400635, '4': -10.623865127563477}"
49972,36795,"{'1': -0.34575313329696655, '2': -1.4395031929016113, '3': -2.9238781929016113, '0': -6.486378192901611, '4': -10.908252716064453}"
20484,36796,"{'0': -0.27810588479042053, '1': -1.4187308549880981, '2': -7.184355735778809, '3': -12.434355735778809, '4': -16.746856689453125}"
7864,36797,"{'3': -0.11479665338993073, '4': -2.2241716384887695, '2': -8.13042163848877, '1': -13.84917163848877, '0': -15.67729663848877}"
44347,36798,"{'0': -0.07101331651210785, '1': -2.6803882122039795, '2': -11.196013450622559, '3': -15.399138450622559, '4': -18.352262496948242}"
41880,36799,"{'0': -0.00025722055579535663, '1': -8.26588249206543, '2': -17.34400749206543, '3': -20.70338249206543, '4': -23.32838249206543}"
27352,36800,"{'1': -0.2690838873386383, '0': -1.722208857536316, '2': -2.8628339767456055, '3': -8.878458976745605, '4': -12.542521476745605}"
32806,36801,"{'0': -0.046433016657829285, '1': -3.0933079719543457, '2': -10.858933448791504, '3': -14.562058448791504, '4': -16.616744995117188}"
14672,36802,"{'0': -1.4305104514278355e-06, '1': -13.500000953674316, '2': -20.562501907348633, '3': -23.765626907348633, '4': -25.921876907348633}"
2405,36803,"{'0': -0.2255009263753891, '1': -1.6005009412765503, '2': -9.35050106048584, '3': -13.56143856048584, '4': -16.459875106811523}"
42881,36804,"{'2': -0.027128003537654877, '3': -3.620877981185913, '1': -12.714628219604492, '4': -13.792753219604492, '0': -16.027128219604492}"
4210,36805,"{'0': -0.010710375383496284, '1': -4.5419602394104, '2': -14.245085716247559, '3': -18.307584762573242, '4': -21.377897262573242}"
4532,36806,"{'1': -0.008105125278234482, '2': -5.133105278015137, '0': -6.133105278015137, '3': -12.336230278015137, '4': -17.76591682434082}"
11484,36807,"{'0': -1.847726889536716e-05, '1': -10.906268119812012, '2': -15.718768119812012, '3': -18.734394073486328, '4': -19.687519073486328}"
28750,36808,"{'3': -0.006265758071094751, '4': -5.084390640258789, '2': -9.834390640258789, '1': -17.67814064025879, '0': -18.84220314025879}"
39503,36809,"{'1': -0.40229541063308716, '0': -1.1054203510284424, '2': -8.855420112609863, '3': -12.902295112609863, '4': -16.79292106628418}"
23222,36810,"{'1': -0.12004417926073074, '2': -2.323169231414795, '0': -4.307544231414795, '3': -6.385669231414795, '4': -12.432543754577637}"
22657,36811,"{'0': -0.21323198080062866, '1': -1.6507320404052734, '2': -9.025732040405273, '3': -13.338232040405273, '4': -17.049169540405273}"
41216,36812,"{'1': -0.021378668025135994, '0': -3.912003755569458, '2': -6.771378517150879, '3': -12.162003517150879, '4': -17.310441970825195}"
46288,36813,"{'1': -0.18257330358028412, '0': -1.7919483184814453, '2': -8.338823318481445, '3': -13.034135818481445, '4': -17.276323318481445}"
17242,36814,"{'3': -0.004112240858376026, '2': -5.691612243652344, '4': -7.222862243652344, '1': -16.785362243652344, '0': -17.129112243652344}"
45278,36815,"{'2': -0.05454326793551445, '3': -2.9451682567596436, '1': -7.632668495178223, '4': -12.492043495178223, '0': -13.663918495178223}"
19760,36816,"{'0': -0.007612741552293301, '1': -4.882612705230713, '2': -11.929488182067871, '3': -16.460737228393555, '4': -19.781049728393555}"
25263,36817,"{'2': -0.34865254163742065, '3': -1.2236526012420654, '4': -8.504902839660645, '1': -12.301777839660645, '0': -13.911152839660645}"
30461,36818,"{'1': -0.16871650516986847, '0': -2.0749664306640625, '2': -3.6062164306640625, '3': -5.9812164306640625, '4': -11.418716430664062}"
17721,36819,"{'0': -0.33633172512054443, '1': -1.2582067251205444, '2': -6.539456844329834, '3': -12.148831367492676, '4': -15.734768867492676}"
32789,36820,"{'0': -0.016037514433264732, '1': -4.141037464141846, '2': -12.672287940979004, '3': -16.008224487304688, '4': -18.523849487304688}"
2975,36821,"{'0': -0.0004668337933253497, '1': -7.672341823577881, '2': -13.687967300415039, '3': -17.00046730041504, '4': -18.93796730041504}"
25718,36822,"{'0': -0.42893752455711365, '1': -1.053937554359436, '2': -8.366437911987305, '3': -12.374250411987305, '4': -16.694562911987305}"
2552,36823,"{'1': -0.21230053901672363, '2': -1.6654255390167236, '0': -6.1810503005981445, '3': -9.212300300598145, '4': -15.243550300598145}"
26030,36824,"{'0': -2.7418097943154862e-06, '1': -12.79687786102295, '2': -17.343751907348633, '3': -20.328126907348633, '4': -21.640626907348633}"
20483,36825,"{'0': -1.1920928244535389e-07, '1': -16.40625, '2': -20.484375, '3': -23.359375, '4': -25.015625}"
24735,36826,"{'0': -0.03313593938946724, '1': -3.4237608909606934, '2': -12.673761367797852, '3': -15.798761367797852, '4': -19.17376136779785}"
32683,36827,"{'0': -0.07322373986244202, '1': -2.651348829269409, '2': -9.885724067687988, '3': -15.276349067687988, '4': -18.346660614013672}"
44193,36828,"{'1': -0.1626613289117813, '0': -1.9126613140106201, '2': -6.022036552429199, '3': -11.5767240524292, '4': -15.8423490524292}"
8758,36829,"{'2': -0.13663749396800995, '1': -2.1678874492645264, '3': -4.3241376876831055, '0': -10.292887687683105, '4': -11.058512687683105}"
14765,36830,"{'2': -0.11763488501310349, '1': -2.2270097732543945, '3': -5.7738847732543945, '0': -10.805134773254395, '4': -13.828572273254395}"
39415,36831,"{'2': -0.015511463396251202, '3': -4.187386512756348, '1': -8.546761512756348, '0': -11.796761512756348, '4': -12.374886512756348}"
9818,36832,"{'2': -0.062075175344944, '3': -2.812075138092041, '1': -9.1714506149292, '4': -12.6870756149292, '0': -14.5542631149292}"
535,36833,"{'0': -0.011616446077823639, '1': -4.464741230010986, '2': -10.199116706848145, '3': -12.730366706848145, '4': -13.464741706848145}"
25908,36834,"{'1': -0.24289380013942719, '2': -1.5397688150405884, '3': -6.899143695831299, '0': -8.492894172668457, '4': -13.875706672668457}"
3122,36835,"{'1': -0.1976962387561798, '2': -1.7289462089538574, '3': -6.916446208953857, '0': -6.994571208953857, '4': -13.518009185791016}"
15139,36836,"{'0': -0.001959072658792138, '1': -6.236333847045898, '2': -16.1894588470459, '3': -19.1972713470459, '4': -21.4003963470459}"
41637,36837,"{'1': -0.5976985096931458, '0': -0.8008235096931458, '2': -6.95707368850708, '3': -11.269573211669922, '4': -16.152385711669922}"
4546,36838,"{'0': -1.6689286894688848e-06, '1': -13.281251907348633, '2': -18.812501907348633, '3': -22.250001907348633, '4': -24.437501907348633}"
17651,36839,"{'0': -0.1626734882593155, '1': -1.8970484733581543, '2': -9.037673950195312, '3': -13.272048950195312, '4': -16.412673950195312}"
29138,36840,"{'1': -0.15337541699409485, '2': -1.9815003871917725, '0': -5.887750625610352, '3': -6.465875625610352, '4': -13.653375625610352}"
8488,36841,"{'2': -0.02591591700911522, '3': -3.6665408611297607, '4': -11.11966609954834, '1': -12.68216609954834, '0': -15.27591609954834}"
9463,36842,"{'1': -0.01266943197697401, '0': -4.903294563293457, '2': -5.528294563293457, '3': -6.731419563293457, '4': -13.254857063293457}"
28531,36843,"{'0': -3.576278118089249e-07, '1': -14.84375, '2': -19.625, '3': -22.5, '4': -24.1875}"
34771,36844,"{'0': -0.07772152125835419, '1': -2.59334659576416, '2': -11.70272159576416, '3': -15.15584659576416, '4': -18.218345642089844}"
35130,36845,"{'0': -2.9801878554280847e-05, '1': -10.421904563903809, '2': -16.843780517578125, '3': -20.234405517578125, '4': -22.523468017578125}"
1569,36846,"{'0': -0.0019289711490273476, '1': -6.251928806304932, '2': -14.78317928314209, '3': -18.806615829467773, '4': -21.861303329467773}"
49300,36847,"{'0': -0.3671983480453491, '1': -1.2109483480453491, '2': -5.054698467254639, '3': -6.023448467254639, '4': -7.398448467254639}"
26764,36848,"{'2': -0.2073177844285965, '3': -1.67606782913208, '4': -9.035442352294922, '1': -11.613567352294922, '0': -12.957317352294922}"
904,36849,"{'0': -0.22546419501304626, '1': -1.6004642248153687, '2': -9.8817138671875, '3': -14.5692138671875, '4': -18.5692138671875}"
21673,36850,"{'0': -0.0001072826053132303, '1': -9.140731811523438, '2': -16.000106811523438, '3': -19.250106811523438, '4': -21.546981811523438}"
26021,36851,"{'1': -0.25590869784355164, '0': -1.490283727645874, '2': -7.662158489227295, '3': -11.709033966064453, '4': -16.209033966064453}"
28872,36852,"{'0': -0.022544633597135544, '1': -3.8037946224212646, '2': -12.006919860839844, '3': -15.452232360839844, '4': -18.569419860839844}"
15184,36853,"{'0': -0.5901215076446533, '1': -0.8088715076446533, '2': -7.886996269226074, '3': -12.433871269226074, '4': -16.51980972290039}"
30535,36854,"{'0': -0.013734480366110802, '1': -4.294984340667725, '2': -12.529359817504883, '3': -15.880922317504883, '4': -18.810609817504883}"
37497,36855,"{'2': -0.031642764806747437, '3': -3.4691426753997803, '4': -12.57851791381836, '1': -15.39101791381836, '0': -16.99258041381836}"
38291,36856,"{'0': -0.031653158366680145, '1': -3.4691531658172607, '2': -11.18790340423584, '3': -15.21915340423584, '4': -18.484777450561523}"
48755,36857,"{'0': -1.311301275563892e-06, '1': -13.546875953674316, '2': -19.062501907348633, '3': -21.984376907348633, '4': -23.843751907348633}"
33556,36858,"{'0': -0.06792359799146652, '1': -2.7241735458374023, '2': -9.630423545837402, '3': -13.146048545837402, '4': -16.73198699951172}"
13637,36859,"{'0': -0.32614466547966003, '1': -1.2792696952819824, '2': -9.748019218444824, '3': -14.708956718444824, '4': -18.12302017211914}"
41618,36860,"{'0': -0.008224666118621826, '1': -4.8050994873046875, '2': -12.711349487304688, '3': -16.351974487304688, '4': -18.398849487304688}"
36910,36861,"{'0': -0.008751491084694862, '1': -4.743126392364502, '2': -13.18062686920166, '3': -17.071250915527344, '4': -19.790000915527344}"
30694,36862,"{'0': -0.032678112387657166, '1': -3.4389281272888184, '2': -9.92330265045166, '3': -13.29830265045166, '4': -15.25924015045166}"
47765,36863,"{'0': -6.556489552167477e-06, '1': -11.937506675720215, '2': -18.9218807220459, '3': -22.0156307220459, '4': -23.8984432220459}"
37815,36864,"{'3': -0.13661399483680725, '2': -2.0584890842437744, '4': -10.230363845825195, '1': -11.495988845825195, '0': -15.683488845825195}"
6343,36865,"{'1': -0.3398410975933075, '0': -1.2460911273956299, '2': -7.636715888977051, '3': -11.86327838897705, '4': -15.83984088897705}"
35053,36866,"{'0': -0.5240471959114075, '1': -0.8990471959114075, '2': -6.992797374725342, '3': -12.211546897888184, '4': -16.2818603515625}"
6755,36867,"{'0': -0.014165564440190792, '1': -4.26416540145874, '2': -13.076665878295898, '3': -16.6313533782959, '4': -19.3188533782959}"
35920,36868,"{'2': -0.3814070522785187, '3': -1.1939070224761963, '1': -4.272032260894775, '0': -9.662656784057617, '4': -9.943906784057617}"
32615,36869,"{'0': -0.00025722055579535663, '1': -8.26588249206543, '2': -16.17213249206543, '3': -19.60963249206543, '4': -22.06275749206543}"
46885,36870,"{'0': -1.0728830375228426e-06, '1': -13.796875953674316, '2': -20.062501907348633, '3': -23.203126907348633, '4': -25.093751907348633}"
43813,36871,"{'0': -0.0016765836626291275, '1': -6.392301559448242, '2': -14.126676559448242, '3': -17.595426559448242, '4': -19.657926559448242}"
40491,36872,"{'0': -0.009312761947512627, '1': -4.681187629699707, '2': -13.446812629699707, '3': -17.001501083374023, '4': -20.095251083374023}"
48331,36873,"{'1': -0.13289611041545868, '2': -2.1328961849212646, '0': -5.3203959465026855, '3': -6.8516459465026855, '4': -13.265708923339844}"
4564,36874,"{'0': -2.9802276912960224e-06, '1': -12.73437786102295, '2': -19.093753814697266, '3': -22.984378814697266, '4': -24.812503814697266}"
16575,36875,"{'2': -0.6255526542663574, '1': -0.7661776542663574, '3': -8.516178131103516, '0': -9.953678131103516, '4': -15.031803131103516}"
11937,36876,"{'0': -0.05323920026421547, '1': -2.959489107131958, '2': -13.506363868713379, '3': -17.365739822387695, '4': -19.873552322387695}"
22698,36877,"{'0': -0.001189596951007843, '1': -6.735564708709717, '2': -13.923064231872559, '3': -16.516815185546875, '4': -18.837127685546875}"
27073,36878,"{'1': -0.050903789699077606, '0': -3.019653797149658, '2': -7.129028797149658, '3': -11.5040283203125, '4': -16.5274658203125}"
38597,36879,"{'1': -0.01711597479879856, '0': -4.438991069793701, '2': -5.267116069793701, '3': -12.407740592956543, '4': -17.52492904663086}"
31182,36880,"{'1': -0.011089714244008064, '0': -5.13608980178833, '2': -5.27671480178833, '3': -10.167339324951172, '4': -15.464214324951172}"
38989,36881,"{'1': -0.01406436413526535, '0': -4.326564311981201, '2': -7.201564311981201, '3': -11.79531478881836, '4': -16.50625228881836}"
48879,36882,"{'0': -9.047575440490618e-05, '1': -9.312590599060059, '2': -15.250090599060059, '3': -19.203214645385742, '4': -21.617277145385742}"
30849,36883,"{'1': -0.4001365900039673, '2': -1.1188865900039673, '0': -5.993886470794678, '3': -7.368886470794678, '4': -12.493886947631836}"
45086,36884,"{'0': -0.0011169631034135818, '1': -6.797991752624512, '2': -15.047991752624512, '3': -17.110492706298828, '4': -19.602680206298828}"
12604,36885,"{'1': -0.04423675686120987, '0': -3.247361660003662, '2': -5.434861660003662, '3': -10.29423713684082, '4': -15.26298713684082}"
34932,36886,"{'1': -0.12231668084859848, '0': -2.200441598892212, '2': -5.434816837310791, '3': -11.075441360473633, '4': -15.927003860473633}"
18656,36887,"{'0': -2.8967437174287625e-05, '1': -10.453153610229492, '2': -16.437528610229492, '3': -20.296903610229492, '4': -22.117216110229492}"
41375,36888,"{'1': -0.034969866275787354, '0': -3.8943448066711426, '2': -4.284969806671143, '3': -8.3630952835083, '4': -13.4959077835083}"
25993,36889,"{'2': -0.038148365914821625, '3': -3.9287734031677246, '1': -4.069398403167725, '0': -7.319398403167725, '4': -11.350647926330566}"
11913,36890,"{'0': -0.002556985942646861, '1': -5.971306800842285, '2': -12.799431800842285, '3': -17.4713077545166, '4': -20.7369327545166}"
30237,36891,"{'1': -0.019671352580189705, '0': -4.379046440124512, '2': -4.972796440124512, '3': -10.925921440124512, '4': -16.879045486450195}"
39191,36892,"{'1': -0.5877147316932678, '0': -0.8220897316932678, '2': -5.337714672088623, '3': -9.400215148925781, '4': -12.829902648925781}"
49124,36893,"{'1': -0.0405418798327446, '0': -3.290541887283325, '2': -5.993666648864746, '3': -12.774916648864746, '4': -17.603042602539062}"
3474,36894,"{'0': -1.2993727978027891e-05, '1': -11.25001335144043, '2': -18.14063835144043, '3': -21.20313835144043, '4': -23.26563835144043}"
48437,36895,"{'0': -1.7523612768854946e-05, '1': -10.953142166137695, '2': -17.421892166137695, '3': -20.093767166137695, '4': -22.460954666137695}"
49053,36896,"{'3': -0.11970580369234085, '2': -2.18220591545105, '4': -10.744706153869629, '1': -12.338456153869629, '0': -15.205643653869629}"
47176,36897,"{'3': -0.006323567125946283, '4': -5.271948337554932, '2': -6.756323337554932, '1': -11.97507381439209, '0': -15.31882381439209}"
11705,36898,"{'1': -0.03874051570892334, '0': -3.288740634918213, '2': -7.304365634918213, '3': -10.554365158081055, '4': -15.398115158081055}"
31474,36899,"{'2': -0.028416143730282784, '3': -3.575291156768799, '1': -12.04404067993164, '4': -12.91904067993164, '0': -14.29404067993164}"
23394,36900,"{'1': -0.1407424807548523, '2': -2.593867540359497, '0': -2.875117540359497, '3': -8.828242301940918, '4': -14.429804801940918}"
33521,36901,"{'1': -0.02572481520473957, '2': -4.0413498878479, '0': -4.8694748878479, '3': -8.838224411010742, '4': -14.627286911010742}"
12591,36902,"{'0': -0.32610562443733215, '1': -1.2792305946350098, '2': -10.841731071472168, '3': -15.443293571472168, '4': -19.54485511779785}"
22797,36903,"{'3': -0.0106326499953866, '4': -4.557507514953613, '2': -9.338757514953613, '1': -15.432507514953613, '0': -17.17469596862793}"
15933,36904,"{'0': -0.09309718012809753, '1': -2.42122220993042, '2': -9.421221733093262, '3': -13.866534233093262, '4': -16.514972686767578}"
25423,36905,"{'1': -0.03516807034611702, '2': -3.503918170928955, '0': -5.441418170928955, '3': -8.847667694091797, '4': -14.644542694091797}"
25962,36906,"{'0': -0.04433814436197281, '1': -3.1380882263183594, '2': -12.45058822631836, '3': -16.87246322631836, '4': -20.34121322631836}"
1996,36907,"{'0': -3.85038583772257e-05, '1': -10.171913146972656, '2': -15.265663146972656, '3': -18.109413146972656, '4': -18.890663146972656}"
39968,36908,"{'0': -0.19034282863140106, '1': -1.7528427839279175, '2': -10.049717903137207, '3': -14.643467903137207, '4': -17.77627944946289}"
42235,36909,"{'1': -0.02814694121479988, '0': -3.606271982192993, '2': -7.418771743774414, '3': -13.270334243774414, '4': -17.825021743774414}"
29950,36910,"{'0': -0.10032832622528076, '1': -2.3503284454345703, '2': -9.02220344543457, '3': -13.79564094543457, '4': -17.66282844543457}"
1102,36911,"{'3': -0.006777986418455839, '4': -5.038027763366699, '2': -8.2255277633667, '1': -14.1317777633667, '0': -15.8114652633667}"
13997,36912,"{'3': -0.001434369827620685, '2': -6.767059326171875, '4': -8.173309326171875, '1': -15.852996826171875, '0': -17.970184326171875}"
2441,36913,"{'2': -0.38264214992523193, '1': -1.163892149925232, '3': -5.8357672691345215, '0': -5.8982672691345215, '4': -11.609204292297363}"
44127,36914,"{'0': -0.0041448879055678844, '1': -5.488519668579102, '2': -13.004144668579102, '3': -16.6447696685791, '4': -19.0666446685791}"
41587,36915,"{'0': -0.04178542643785477, '1': -3.198035478591919, '2': -9.41678524017334, '3': -14.20584774017334, '4': -17.487098693847656}"
27716,36916,"{'1': -0.2931029796600342, '0': -1.3712279796600342, '2': -8.261853218078613, '3': -13.441540718078613, '4': -17.371227264404297}"
39687,36917,"{'0': -3.659658250398934e-05, '1': -10.218786239624023, '2': -16.671911239624023, '3': -19.781286239624023, '4': -21.898473739624023}"
11457,36918,"{'1': -0.39779725670814514, '2': -1.1321722269058228, '3': -5.225922107696533, '0': -7.616547107696533, '4': -13.272797584533691}"
27238,36919,"{'2': -0.03316004201769829, '3': -3.4237849712371826, '4': -11.142535209655762, '1': -11.314410209655762, '0': -14.126910209655762}"
14010,36920,"{'0': -6.9141146923357155e-06, '1': -11.890631675720215, '2': -16.54688262939453, '3': -19.95313262939453, '4': -21.43750762939453}"
30566,36921,"{'0': -1.4305104514278355e-06, '1': -13.531250953674316, '2': -16.453126907348633, '3': -19.703126907348633, '4': -20.546876907348633}"
36054,36922,"{'4': -0.5167927145957947, '3': -0.9074177145957947, '2': -12.298042297363281, '1': -17.10272979736328, '0': -18.41522979736328}"
25505,36923,"{'2': -0.40370649099349976, '3': -1.1068315505981445, '1': -6.6693315505981445, '4': -8.200581550598145, '0': -11.388081550598145}"
1287,36924,"{'3': -0.05980648472905159, '2': -2.8566815853118896, '4': -7.4504313468933105, '1': -11.294181823730469, '0': -14.708244323730469}"
4493,36925,"{'0': -0.33946889638900757, '1': -1.2457189559936523, '2': -9.058218955993652, '3': -13.691031455993652, '4': -17.644155502319336}"
31891,36926,"{'1': -0.0810525044798851, '2': -2.831052541732788, '0': -3.971677541732788, '3': -9.690427780151367, '4': -15.245115280151367}"
48354,36927,"{'0': -0.0020858929492533207, '1': -6.1739606857299805, '2': -14.11146068572998, '3': -18.298961639404297, '4': -20.713024139404297}"
44548,36928,"{'1': -0.6475082635879517, '0': -0.7412582635879517, '2': -8.89750862121582, '3': -13.72563362121582, '4': -17.63188362121582}"
31983,36929,"{'0': -0.3919152319431305, '1': -1.126290202140808, '2': -12.290352821350098, '3': -15.555977821350098, '4': -18.43878936767578}"
13557,36930,"{'1': -0.2228637933731079, '2': -1.629113793373108, '0': -5.707238674163818, '3': -7.957238674163818, '4': -13.855676651000977}"
19737,36931,"{'2': -0.0008842610404826701, '3': -7.063384056091309, '1': -10.532134056091309, '4': -14.047759056091309, '0': -14.579009056091309}"
13991,36932,"{'0': -2.3603161025675945e-05, '1': -10.65627384185791, '2': -16.328147888183594, '3': -19.937522888183594, '4': -20.937522888183594}"
5790,36933,"{'1': -0.1441797912120819, '2': -2.0660548210144043, '0': -4.909804821014404, '3': -8.472304344177246, '4': -15.175429344177246}"
2471,36934,"{'1': -0.021710939705371857, '2': -4.1154608726501465, '0': -5.2873358726501465, '3': -9.177961349487305, '4': -15.951398849487305}"
14016,36935,"{'0': -0.3260952830314636, '1': -1.2792203426361084, '2': -11.591720581054688, '3': -15.841720581054688, '4': -19.513595581054688}"
12211,36936,"{'3': -0.1345953345298767, '4': -2.0720953941345215, '2': -11.650219917297363, '1': -17.86115837097168, '0': -18.61897087097168}"
41562,36937,"{'0': -0.6046074032783508, '1': -0.7921074032783508, '2': -7.120232582092285, '3': -11.276482582092285, '4': -14.487420082092285}"
47924,36938,"{'0': -0.4982634484767914, '1': -0.9357634782791138, '2': -8.967013359069824, '3': -13.529513359069824, '4': -17.37326431274414}"
24079,36939,"{'2': -0.0010755236726254225, '3': -7.032325744628906, '1': -8.563575744628906, '0': -14.110450744628906, '4': -14.641700744628906}"
42224,36940,"{'0': -6.41325386823155e-05, '1': -9.6563138961792, '2': -16.609439849853516, '3': -19.812564849853516, '4': -21.859439849853516}"
43686,36941,"{'1': -0.08174756169319153, '0': -2.550497531890869, '2': -7.706747531890869, '3': -12.769248008728027, '4': -17.69112205505371}"
40279,36942,"{'0': -0.4233405888080597, '1': -1.0639655590057373, '2': -9.735840797424316, '3': -14.267090797424316, '4': -17.19677734375}"
29157,36943,"{'0': -2.0265558760002023e-06, '1': -13.125001907348633, '2': -18.906251907348633, '3': -22.265626907348633, '4': -24.296876907348633}"
41571,36944,"{'0': -0.014611618593335152, '1': -4.233361721038818, '2': -13.21773624420166, '3': -16.670862197875977, '4': -19.998987197875977}"
34469,36945,"{'3': -0.006000361870974302, '2': -5.146625518798828, '4': -8.724750518798828, '1': -13.881000518798828, '0': -17.873188018798828}"
32321,36946,"{'0': -3.6000557884108275e-05, '1': -10.234411239624023, '2': -16.421911239624023, '3': -19.937536239624023, '4': -21.929723739624023}"
42758,36947,"{'0': -0.09880601614713669, '1': -2.3644309043884277, '2': -9.458181381225586, '3': -14.184743881225586, '4': -17.489431381225586}"
47384,36948,"{'0': -0.032156359404325485, '1': -3.454031467437744, '2': -10.547780990600586, '3': -14.344655990600586, '4': -16.914968490600586}"
11139,36949,"{'2': -0.5042663812637329, '3': -1.332391381263733, '1': -2.0355162620544434, '0': -6.598016262054443, '4': -8.379266738891602}"
32544,36950,"{'0': -0.3920027017593384, '1': -1.1263777017593384, '2': -9.298253059387207, '3': -14.274815559387207, '4': -18.16543960571289}"
25149,36951,"{'2': -0.11633621901273727, '3': -2.2100861072540283, '1': -9.11633586883545, '4': -10.85071086883545, '0': -12.51477336883545}"
