index,comment_id,annotator_id,p_yes,p_no,pred_yes,saw_yes,saw_no
14388,44300,9688,0.9999987121044773,1.2878955227106747e-06,1,1,1
14389,15003,3984,0.679178699175393,0.32082130082460697,1,1,1
14390,40312,7167,0.9998147742820099,0.00018522571798993862,1,1,1
14391,17218,3444,0.9867771806416145,0.013222819358385563,1,1,1
14392,29059,6241,0.9999999067050276,9.329497244432445e-08,1,1,1
14393,9787,343,0.9999954340277579,4.565972241989251e-06,1,1,1
14394,10406,7744,0.999998266947918,1.7330520819271766e-06,1,1,1
14395,29801,1097,0.9999617708968176,3.822910318238205e-05,1,1,1
14396,44950,1969,0.9935117297579709,0.006488270242029273,1,1,1
14397,24828,8786,0.999997941951381,2.058048618930288e-06,1,1,1
14398,7269,6126,9.382919357823337e-09,0.9999999906170806,0,1,1
14399,19880,1941,0.12592275991478885,0.8740772400852113,0,1,1
14400,19735,9091,3.8727901423942747e-10,0.9999999996127209,0,1,1
14401,17838,7192,0.9999998838926164,1.161073834652389e-07,1,1,1
14402,23426,4933,0.9999907765287909,9.2234712092027e-06,1,1,1
14403,30422,6217,0.999999975662539,2.4337460952568934e-08,1,1,1
14404,47755,699,0.9967269343130486,0.0032730656869514245,1,1,1
14405,39265,1561,0.9999892166877778,1.0783312222279155e-05,1,1,1
14406,23766,10358,0.18242551713899047,0.8175744828610095,0,1,1
14407,20266,10184,0.9999999918479726,8.152027450590859e-09,1,1,1
14408,19676,2197,1.125351888855654e-07,0.999999887464811,0,1,1
14409,36233,7708,0.9999999871750821,1.2824917902295776e-08,1,1,1
14410,15377,8517,0.9994806950200656,0.0005193049799343199,1,1,1
14411,19956,5513,0.9999996367321381,3.6326786188758075e-07,1,1,1
14412,9447,7607,0.005911068344558451,0.9940889316554415,0,1,1
14413,40530,6826,3.2887506336235617e-06,0.9999967112493663,0,1,1
14414,5251,5549,2.0611536181902033e-09,0.9999999979388463,0,0,1
14415,9060,2906,2.1815943453126307e-08,0.9999999781840565,0,1,1
14416,14179,862,0.9999469249218491,5.307507815098795e-05,1,1,1
14417,23877,10231,0.9999998532265191,1.4677348085782378e-07,1,1,1
14418,33750,4586,0.0010484693143478863,0.998951530685652,0,1,1
14419,6852,7349,9.77722679065666e-08,0.9999999022277322,0,1,1
14420,2082,3104,0.09268778553164238,0.9073122144683576,0,1,1
14421,12983,9564,0.9999987710821671,1.228917832830195e-06,1,1,1
14422,13283,8550,0.9999997126315152,2.873684847296209e-07,1,1,1
14423,28913,7651,0.9999973574138641,2.6425861358506008e-06,1,1,1
14424,37327,6834,0.9999995479058276,4.520941723601907e-07,1,1,1
14425,47819,791,0.999541687147642,0.0004583128523578855,1,1,1
14426,7853,10482,0.9999999566137961,4.338620393181009e-08,1,1,1
14427,29881,9015,0.999993855825398,6.1441746020778105e-06,1,1,1
14428,10060,9774,3.632677319730432e-07,0.999999636732268,0,1,1
14429,40360,1357,0.9999981551769676,1.8448230324271915e-06,1,1,1
14430,13068,9163,0.9999999261975657,7.380243434875052e-08,1,1,1
14431,42493,6403,0.000345991623672993,0.9996540083763271,0,1,1
14432,19052,5410,7.153171262779088e-08,0.9999999284682874,0,1,1
14433,31961,4338,0.9999994460826975,5.539173025545549e-07,1,1,1
14434,21495,7294,0.9997388097521206,0.0002611902478793781,1,1,1
14435,29556,8332,0.9999997383479792,2.6165202080048556e-07,1,1,1
14436,44384,7154,0.9999999842865597,1.5713440316974867e-08,1,1,1
14437,42604,10296,1.6052280526088547e-09,0.999999998394772,0,1,1
14438,5607,4743,0.9999546021205225,4.53978794775813e-05,1,1,1
14439,3833,8818,0.00017952800925040936,0.9998204719907495,0,1,1
14440,18899,2459,0.9999907765287909,9.2234712092027e-06,1,1,1
14441,2057,117,0.998245385789524,0.0017546142104759189,1,1,1
14442,31515,4308,0.9999999523495771,4.7650422869480136e-08,1,1,1
14443,2329,7750,2.1940871283613122e-09,0.9999999978059129,0,1,1
14444,257,1036,0.996406396755793,0.0035936032442069055,1,1,1
14445,25957,8463,9.13254910763398e-07,0.9999990867450892,0,1,1
14446,32119,4707,0.9999999617118137,3.8288186215614306e-08,1,1,1
14447,38994,4683,1.7704273369537576e-07,0.9999998229572662,0,1,1
14448,42846,4406,0.924141814233309,0.07585818576669104,1,1,1
14449,22211,218,0.0012065898390740206,0.998793410160926,0,1,1
14450,49572,7936,0.9999998926181208,1.0738187914771663e-07,1,1,1
14451,12558,3475,0.9999559988259548,4.400117404531733e-05,1,1,1
14452,39526,5229,0.9998259945463865,0.00017400545361335315,1,1,1
14453,17729,4723,3.432131662522536e-08,0.9999999656786834,0,1,1
14454,36659,8821,0.998793410018245,0.0012065899817551222,1,1,1
14455,46230,2261,0.9998365353192243,0.00016346468077566497,1,1,1
14456,20685,1533,0.9999996010283672,3.9897163285664393e-07,1,1,1
14457,33280,2478,0.9999999523495657,4.7650434230216235e-08,1,1,1
14458,12955,5363,7.9344961715029e-07,0.999999206550383,0,1,1
14459,4279,9358,0.9987551566267003,0.0012448433732996855,1,1,1
14460,9449,6521,0.9999945777797373,5.422220262670901e-06,1,1,1
14461,27322,8565,0.004070137294963264,0.9959298627050367,0,1,1
14462,25626,5143,0.9999977040808555,2.295919144525891e-06,1,1,1
14463,37496,6067,0.9999997864458597,2.1355414028047316e-07,1,1,1
14464,17076,1639,0.9999958426347519,4.157365248058647e-06,1,1,1
14465,19302,5171,2.0611536181902033e-09,0.9999999979388463,0,0,1
14466,17413,5028,4.163643262087543e-09,0.9999999958363568,0,1,1
14467,48736,8125,0.9999949852669705,5.0147330293804574e-06,1,1,1
14468,35332,1783,0.0015978453547299926,0.99840215464527,0,1,1
14469,14851,8836,0.9999978431837786,2.156816221327673e-06,1,1,1
14470,23209,5155,0.0001634646418161584,0.9998365353581837,0,1,1
14471,8584,6016,0.9937100989021707,0.006289901097829421,1,1,1
14472,44569,4109,0.9999999715466424,2.845335745595086e-08,1,1,1
14473,9510,8335,0.9999999052358232,9.476417693727956e-08,1,1,1
14474,25696,6382,2.0611536181902033e-09,0.9999999979388463,0,0,1
14475,14507,1186,0.9998911030646707,0.00010889693532921493,1,1,1
14476,20845,10277,9.004514370035643e-10,0.9999999990995485,0,1,1
14477,23982,757,1.7983072913414888e-07,0.9999998201692709,0,1,1
14478,34628,5186,4.9086607136483914e-05,0.9999509133928636,0,1,1
14479,8169,3884,1.922317481601005e-05,0.999980776825184,0,1,1
14480,27111,8522,0.999836535280265,0.00016346471973518084,1,1,1
14481,3941,10404,0.9988664309145051,0.001133569085494792,1,1,1
14482,38837,7311,0.9999997726728312,2.273271687770473e-07,1,1,1
14483,40044,6619,0.9999999901667814,9.833218571849973e-09,1,1,1
14484,5016,5227,0.0006667022404455507,0.9993332977595545,0,1,1
14485,10470,6991,0.9802808717486315,0.01971912825136843,1,1,1
14486,449,7413,0.0007096704738567501,0.9992903295261432,0,1,1
14487,22431,7605,0.9883127420473351,0.011687257952664851,1,1,1
14488,30082,8353,0.999988156860975,1.1843139025074877e-05,1,1,1
14489,841,1809,9.094240532991436e-09,0.9999999909057594,0,1,1
14490,31582,6780,0.9999611688809037,3.8831119096389985e-05,1,1,1
14491,19293,453,0.9999999617118184,3.8288181651309454e-08,1,1,1
14492,28796,3097,0.9999983971886302,1.6028113699638508e-06,1,1,1
14493,35787,4359,0.9999979738569537,2.0261430463774112e-06,1,1,1
14494,21967,6653,0.5926665999540697,0.4073334000459302,1,1,1
14495,515,10671,0.9999977747189696,2.2252810304613332e-06,1,1,1
14496,21486,425,0.004755200784734984,0.995244799215265,0,1,1
14497,10100,9154,0.9999998783205074,1.2167949246125364e-07,1,1,1
14498,7789,11116,0.9999988810574568,1.1189425431327576e-06,1,1,1
14499,25363,9248,0.999999554914895,4.450851049991497e-07,1,1,1
14500,13013,1279,0.9999999756625476,2.433745224882333e-08,1,1,1
14501,25628,5535,6.540438006457773e-06,0.9999934595619935,0,1,1
14502,10879,2168,0.9999697580342704,3.0241965729676492e-05,1,1,1
14503,48203,8210,0.9999966068547825,3.393145217443415e-06,1,1,1
14504,27485,8716,0.9999998085713016,1.914286983858117e-07,1,1,1
14505,9920,9199,0.999999230962059,7.69037940950844e-07,1,1,1
14506,27150,5529,7.453767931562086e-07,0.9999992546232068,0,1,1
14507,49528,8226,0.9999999617118639,3.828813600824731e-08,1,1,1
14508,40183,6208,7.194132978569833e-09,0.9999999928058669,0,1,1
14509,416,7695,0.9999398585038407,6.014149615930706e-05,1,1,1
14510,21390,4653,0.9999756997621607,2.4300237839154195e-05,1,1,1
14511,34811,2072,2.1024341622477656e-07,0.9999997897565838,0,1,1
14512,37037,26,1.9667669911629194e-09,0.999999998033233,0,1,1
14513,36909,6501,0.9999994877102187,5.122897812128662e-07,1,1,1
14514,18207,87,0.8902942319436397,0.10970576805636038,1,1,1
14515,8555,3542,7.539387525014218e-09,0.9999999924606126,0,1,1
14516,16410,2600,0.9985449372179264,0.0014550627820735928,1,1,1
14517,25041,10773,0.9999998388008693,1.611991306920004e-07,1,1,1
14518,11584,1410,4.965280526973885e-07,0.9999995034719474,0,1,1
14519,42827,5767,0.01691491391717111,0.9830850860828289,0,1,1
14520,47351,3499,0.9637799440049822,0.036220055995017784,1,1,1
14521,33774,8842,0.9999274564079053,7.254359209475888e-05,1,1,1
14522,4697,5178,0.999541687147642,0.0004583128523578855,1,1,1
14523,11356,10156,6.9622537600756555e-06,0.9999930377462399,0,1,1
14524,4230,5687,2.952466941996566e-09,0.9999999970475331,0,1,1
14525,8872,5647,0.9999996310114598,3.6898854019144667e-07,1,1,1
14526,38300,6096,5.989270955200866e-07,0.9999994010729044,0,1,1
14527,46232,10710,0.9999339478631655,6.605213683456817e-05,1,1,1
14528,32284,4200,0.9999097196425085,9.028035749140579e-05,1,1,1
14529,36237,2384,0.9905874119407115,0.009412588059288438,1,1,1
14530,29677,1175,0.9999965534211155,3.446578884493338e-06,1,1,1
14531,14163,51,0.9999975560065718,2.443993428269573e-06,1,1,1
14532,40977,2825,0.8991213833519949,0.10087861664800518,1,1,1
14533,21199,6547,0.9999995752968679,4.2470313214156373e-07,1,1,1
14534,8456,5265,0.9999997503298351,2.4967016492958615e-07,1,1,1
14535,45733,8196,0.9992903296108476,0.000709670389152364,1,1,1
14536,31406,2525,0.9999227780542773,7.722194572266878e-05,1,1,1
14537,43595,2890,0.9999989322975118,1.0677024882029858e-06,1,1,1
14538,21767,10759,4.476341914898085e-08,0.9999999552365808,0,1,1
14539,45216,6469,0.9999999109772938,8.902270621276924e-08,1,1,1
14540,40978,6277,0.9999971869811747,2.81301882540577e-06,1,1,1
14541,22889,8888,9.436650036919033e-10,0.9999999990563351,0,1,1
14542,11408,3663,3.107196327170014e-07,0.9999996892803673,0,1,1
14543,3942,1516,9.66611286049365e-06,0.9999903338871394,0,1,1
14544,8528,9882,0.9999999947366567,5.263343271199777e-09,1,1,1
14545,17618,10273,2.6688532744452603e-05,0.9999733114672554,0,1,1
14546,47903,3265,1.0145357223416873e-08,0.9999999898546429,0,1,1
14547,37445,5734,6.44878450984016e-09,0.9999999935512154,0,1,1
14548,11563,9202,0.9999997383479792,2.6165202080048556e-07,1,1,1
14549,18062,3007,0.9999991285657284,8.714342716722167e-07,1,1,1
14550,13466,4821,1.406404266418821e-05,0.9999859359573359,0,1,1
14551,37823,1180,0.999880401408559,0.00011959859144091914,1,1,1
14552,8908,9407,0.9998840806299673,0.0001159193700327886,1,1,1
14553,19861,7917,0.000345991623672993,0.9996540083763271,0,1,1
14554,29515,7789,1.5623963011112726e-07,0.9999998437603699,0,1,1
14555,36347,707,0.9999996843874722,3.156125276571424e-07,1,1,1
14556,49687,4028,0.999814774237865,0.00018522576213493192,1,1,1
14557,24123,3046,0.19193278413614728,0.8080672158638527,0,1,1
14558,47337,9514,0.9999998577422806,1.4225771927114786e-07,1,1,1
14559,44585,288,0.999999949276395,5.072360490704917e-08,1,1,1
14560,30114,8351,0.9999999881388714,1.1861128494392034e-08,1,1,1
14561,14540,6721,0.9999962146762622,3.7853237377273997e-06,1,1,1
14562,19441,8090,0.9999999530883341,4.6911665979156514e-08,1,1,1
14563,20620,3911,0.9999667857892338,3.321421076607428e-05,1,1,1
14564,21378,4939,0.9999999150539601,8.4946039784431e-08,1,1,1
14565,32574,1741,0.8354835309589073,0.16451646904109268,1,1,1
14566,20858,5555,5.122895369344499e-07,0.999999487710463,0,1,1
14567,21743,4880,0.9999985406236048,1.4593763950448584e-06,1,1,1
14568,42025,10861,0.9999741325720113,2.5867427988668307e-05,1,1,1
14569,1753,1702,0.9999999692345741,3.076542582881992e-08,1,1,1
14570,9517,9266,0.9999998085712332,1.9142876684598296e-07,1,1,1
14571,12930,8264,0.9999999397642293,6.023577065381482e-08,1,1,1
14572,40227,5056,0.9999996367320948,3.6326790519243e-07,1,1,1
14573,14834,1870,0.9999992546226737,7.453773262904365e-07,1,1,1
14574,30161,9371,0.9999996010282721,3.989717279787765e-07,1,1,1
14575,46491,7888,3.6478546348360466e-05,0.9999635214536515,0,1,1
14576,45760,1630,1.0845168547475622e-06,0.9999989154831452,0,1,1
14577,14639,10340,0.981453436165982,0.018546563834018013,1,1,1
14578,19276,4078,0.9999996010283672,3.9897163285664393e-07,1,1,1
14579,40996,9351,1.682265557896988e-09,0.9999999983177343,0,1,1
14580,46395,3647,0.00506033315028165,0.9949396668497184,0,1,1
14581,1381,10523,2.2508455820548892e-08,0.9999999774915441,0,1,1
14582,22076,8843,0.9997965730261801,0.00020342697381994752,1,1,1
14583,3359,9740,0.9999706884509711,2.931154902880317e-05,1,1,1
14584,19040,2546,4.972765125385205e-10,0.9999999995027236,0,1,1
14585,433,9903,0.9999469249155226,5.3075084477308716e-05,1,1,1
14586,42622,4678,0.9999999645892163,3.541078368360303e-08,1,1,1
14587,10518,7664,0.9995121428191173,0.00048785718088261484,1,1,1
14588,10662,10094,0.9999697580270606,3.0241972939485763e-05,1,1,1
14589,12497,8986,0.9883127434780687,0.011687256521931274,1,1,1
14590,10488,8812,9.530669746989912e-09,0.9999999904693303,0,1,1
14591,5566,4511,0.9999999879521045,1.2047895416288536e-08,1,1,1
14592,28677,1501,0.9999999295772503,7.042274987321549e-08,1,1,1
14593,8437,3356,0.9999988634365603,1.1365634396887529e-06,1,1,1
14594,13156,6420,0.9999706884509711,2.931154902880317e-05,1,1,1
14595,27922,6477,0.005220125623432879,0.994779874376567,0,1,1
14596,26683,3524,6.93309216153369e-08,0.9999999306690784,0,1,1
14597,17263,2923,8.939695238715518e-06,0.9999910603047614,0,1,1
14598,23963,10841,0.9960545930415102,0.00394540695848992,1,1,1
14599,26448,8525,5.871680918152096e-09,0.9999999941283191,0,1,1
14600,38786,6513,0.999996214674006,3.7853259939362494e-06,1,1,1
14601,10559,5080,0.9999999667346393,3.3265360759280654e-08,1,1,1
14602,33650,3147,0.9999997580114343,2.4198856567128324e-07,1,1,1
14603,20767,4372,6.748054003158353e-06,0.999993251945997,0,1,1
14604,22636,8016,0.999998211934825,1.788065175167359e-06,1,1,1
14605,16995,5139,0.001754614630317545,0.9982453853696824,0,1,1
14606,43934,2033,0.9999203269714023,7.967302859768089e-05,1,1,1
14607,41827,5219,0.9994806951438738,0.0005193048561262519,1,1,1
14608,32902,5969,0.999999712631481,2.8736851898657335e-07,1,1,1
14609,20686,7988,0.9999981551769676,1.8448230324271915e-06,1,1,1
14610,33850,1701,0.9998876466665108,0.00011235333348925498,1,1,1
14611,31173,10668,0.0021827161745569955,0.997817283825443,0,1,1
14612,48506,5714,0.00016346477820182288,0.9998365352217982,0,1,1
14613,30732,5868,0.9999989651471066,1.034852893457903e-06,1,1,1
14614,31213,8706,0.9999999338439406,6.615605931882467e-08,1,1,1
14615,22077,9511,0.9999996587413363,3.4125866363066367e-07,1,1,1
14616,1795,5920,0.9999981551769676,1.8448230324271915e-06,1,1,1
14617,36313,3929,0.16885695423297592,0.831143045767024,0,1,1
14618,21134,5273,0.9999998663611275,1.3363887243810713e-07,1,1,1
14619,6231,10389,0.9999999910467495,8.953250605191877e-09,1,1,1
14620,30569,2471,0.9999998991240595,1.0087594063711573e-07,1,1,1
14621,28240,4537,0.9999909195230767,9.080476923210594e-06,1,1,1
14622,34297,2229,0.9999999109773045,8.902269560044233e-08,1,1,1
14623,15622,10169,0.9999485577679309,5.1442232069194766e-05,1,1,1
14624,33890,2743,0.9998028305113938,0.00019716948860618283,1,1,1
14625,15563,9575,0.9993736657411852,0.0006263342588146951,1,1,1
14626,46328,3283,5.338155705301864e-06,0.9999946618442948,0,1,1
14627,19891,7005,0.9999984942982746,1.5057017254017944e-06,1,1,1
14628,35322,4492,0.9999999898546404,1.0145359642257636e-08,1,1,1
14629,31543,1125,0.09534945847239201,0.9046505415276079,0,1,1
14630,12290,5298,0.8031737987125612,0.19682620128743877,1,1,1
14631,29691,6006,0.999836535280265,0.00016346471973518084,1,1,1
14632,12492,10561,0.9999998642567351,1.3574326489839616e-07,1,1,1
14633,45321,10344,0.9999991285658323,8.714341677893521e-07,1,1,1
14634,28804,2096,0.99911695428697,0.0008830457130299707,1,1,1
14635,40665,7774,0.999999765456638,2.3454336195809262e-07,1,1,1
14636,33207,7300,0.9997131460320301,0.00028685396797000894,1,1,1
14637,5871,11079,0.9859363738607045,0.014063626139295524,1,1,1
14638,9717,1414,2.6315050794424314e-08,0.9999999736849492,0,1,1
14639,19243,9370,7.082599129846567e-09,0.9999999929174008,0,1,1
14640,42071,10033,0.9999999378521408,6.214785914886914e-08,1,1,1
14641,45176,2074,0.9981324341727097,0.0018675658272902474,1,1,1
14642,3730,676,0.9999999406981761,5.93018238816479e-08,1,1,1
14643,5916,1540,8.280396292509306e-09,0.9999999917196037,0,1,1
14644,29928,2307,0.999814774237865,0.00018522576213493192,1,1,1
14645,21756,660,0.9999898700078121,1.0129992187879576e-05,1,1,1
14646,49907,7048,0.0022170131048394113,0.9977829868951605,0,1,1
14647,10332,4762,0.9988304895611497,0.001169510438850347,1,1,1
14648,45907,1276,0.7185943805178138,0.2814056194821861,1,1,1
14649,523,7889,0.9999970519844406,2.9480155595364156e-06,1,1,1
14650,7464,10030,0.9999944056596192,5.594340380901963e-06,1,1,1
14651,17063,6952,0.9999999378521186,6.214788137466049e-08,1,1,1
14652,42889,2799,0.999997517519667,2.482480333088334e-06,1,1,1
14653,35039,1777,0.9998726889442441,0.00012731105575582337,1,1,1
14654,13121,3943,6.748054003158353e-06,0.999993251945997,0,1,1
14655,22907,6857,0.9999854895231767,1.4510476823297824e-05,1,1,1
14656,25229,9873,1.8266258520889484e-07,0.9999998173374148,0,1,1
14657,49198,1206,2.5360192716442513e-07,0.9999997463980729,0,1,1
14658,21796,3057,0.9999969105059203,3.0894940796907867e-06,1,1,1
14659,6525,8926,4.03554335093728e-09,0.9999999959644565,0,1,1
14660,43961,7475,0.7490872075132153,0.2509127924867847,1,1,1
14661,18932,5696,6.933096293977421e-08,0.9999999306690369,0,1,1
14662,15453,4348,0.00018522578424111868,0.9998147742157588,0,1,1
14663,25076,9483,0.9914225147763652,0.008577485223634738,1,1,1
14664,45322,4021,0.9933071487568537,0.006692851243146353,1,1,1
14665,17673,9306,0.9976768379538767,0.00232316204612319,1,1,1
14666,33711,9315,0.9999991684716749,8.31528325040778e-07,1,1,1
14667,7017,7660,0.9999999810459707,1.8954029230879223e-08,1,1,1
14668,42224,118,0.9999998820641914,1.1793580848917526e-07,1,1,1
14669,48413,8826,0.004755200784734984,0.995244799215265,0,1,1
14670,22170,4773,0.9999531611213869,4.683887861316475e-05,1,1,1
14671,29779,10949,0.9999038976078632,9.610239213671445e-05,1,1,1
14672,40016,7851,0.9999998856926946,1.1430730553731047e-07,1,1,1
14673,48745,8406,0.9999869928699842,1.3007130015843524e-05,1,1,1
14674,21104,4009,0.9999998532265191,1.4677348085782378e-07,1,1,1
14675,45759,6414,0.9999999617118137,3.8288186215614306e-08,1,1,1
14676,13876,232,0.9999997864458342,2.1355416573808227e-07,1,1,1
14677,34281,10645,0.9999999579486543,4.205134581170219e-08,1,1,1
14678,33251,5995,0.7371581684030623,0.26284183159693775,1,1,1
14679,36976,4358,0.001410358267735779,0.9985896417322643,0,1,1
14680,15551,4548,0.9999997383479792,2.6165202080048556e-07,1,1,1
14681,23359,2786,0.99999474460304,5.2553969599589745e-06,1,1,1
14682,15175,4246,0.999998266947918,1.7330520819271766e-06,1,1,1
14683,27115,5230,0.9999944056596192,5.594340380901963e-06,1,1,1
14684,21814,7428,0.9994115912835503,0.0005884087164496092,1,1,1
14685,19123,7826,0.9985449370450602,0.0014550629549399225,1,1,1
14686,15712,6515,0.9999999869730989,1.3026901157486103e-08,1,1,1
14687,30802,9439,0.5,0.5,1,1,1
14688,28590,7052,2.981886610496539e-08,0.999999970181134,0,1,1
14689,7668,7120,0.0321007030131458,0.9678992969868543,0,1,1
14690,8588,7352,0.9999999672503748,3.27496252560454e-08,1,1,1
14691,6602,3462,4.2051325760070455e-08,0.9999999579486742,0,1,1
14692,8538,6897,0.9825575120396252,0.017442487960374894,1,1,1
14693,37856,5835,0.999937949526288,6.205047371196205e-05,1,1,1
14694,2333,4916,0.9999988273577869,1.1726422131645081e-06,1,1,1
14695,29336,4149,0.9997131460320301,0.00028685396797000894,1,1,1
14696,21165,10476,0.9999923534599154,7.646540084472285e-06,1,1,1
14697,13767,22,7.265818177264085e-08,0.9999999273418183,0,1,1
14698,4398,6722,0.999997517519371,2.4824806290217695e-06,1,1,1
14699,1829,5190,0.9999995947454806,4.052545193190554e-07,1,1,1
14700,47809,3347,0.9999988273580664,1.1726419335857122e-06,1,1,1
14701,47856,712,3.3405379596652654e-06,0.9999966594620403,0,1,1
14702,46315,6893,3.7110178187832385e-08,0.9999999628898217,0,1,1
14703,48823,2204,0.9997965730504196,0.0002034269495804164,1,1,1
14704,23605,8726,0.9999999662107901,3.378920992086422e-08,1,1,1
14705,23555,4665,0.9999998991240595,1.0087594063711573e-07,1,1,1
14706,229,1579,0.9999987320714212,1.2679285786605683e-06,1,1,1
14707,24719,5575,0.999999658741377,3.412586229495159e-07,1,1,1
14708,24711,2302,3.647855069665099e-05,0.9999635214493033,0,1,1
14709,38431,4770,0.963779943354767,0.036220056645233006,1,1,1
14710,5923,6616,0.9999989488505618,1.051149438124045e-06,1,1,1
14711,26607,3645,1.0467402932989665e-08,0.9999999895325972,0,1,1
14712,7016,6029,0.9999998555020135,1.4449798650569826e-07,1,1,1
14713,26715,9946,0.9999970976890529,2.902310947249488e-06,1,1,1
14714,18971,3380,0.9999996533674202,3.4663257979005083e-07,1,1,1
14715,40499,8108,0.9999981837767302,1.8162232698486818e-06,1,1,1
14716,27319,5271,0.9999318512780445,6.814872195551634e-05,1,1,1
14717,47488,2154,0.9999998684331157,1.3156688424532515e-07,1,1,1
14718,45533,1341,0.001169510439530295,0.9988304895604696,0,1,1
14719,36447,6031,0.9999978766220438,2.1233779561747886e-06,1,1,1
14720,7589,8087,0.9999931456827886,6.854317211433855e-06,1,1,1
14721,40495,2055,0.999999142076053,8.579239471365414e-07,1,1,1
14722,32794,3723,0.9999068540477773,9.314595222277476e-05,1,1,1
14723,25902,7754,0.008577484217809378,0.9914225157821905,0,1,1
14724,4430,6008,1.5143262472175968e-07,0.9999998485673752,0,1,1
14725,17191,10695,0.9999997463981333,2.5360186670092843e-07,1,1,1
14726,32893,2279,0.9763105269343546,0.023689473065645433,1,1,1
14727,45534,9161,0.9997834560068286,0.00021654399317128906,1,1,1
14728,1834,7631,0.9999995818812769,4.181187231314725e-07,1,1,1
14729,11660,230,0.9999706884509711,2.931154902880317e-05,1,1,1
14730,37424,2285,0.9999978092184174,2.1907815825668206e-06,1,1,1
14731,34161,3618,2.6688532744452603e-05,0.9999733114672554,0,1,1
14732,6488,7277,3.617434663291247e-09,0.9999999963825654,0,1,1
14733,45502,7027,0.9999998975354824,1.0246451760561402e-07,1,1,1
14734,17492,6042,0.0926877767596671,0.9073122232403329,0,1,1
14735,31129,8188,0.9999999893677506,1.0632249414516948e-08,1,1,1
14736,19412,4434,0.9998644792479383,0.00013552075206172833,1,1,1
14737,23909,7232,0.9999997035093218,2.96490678315752e-07,1,1,1
14738,1737,10092,2.817264309175523e-09,0.9999999971827356,0,1,1
14739,30740,10677,0.9999956431200167,4.356879983417844e-06,1,1,1
14740,7623,10198,0.622459324198198,0.37754067580180184,1,1,1
14741,41833,4418,0.9999994460826975,5.539173025545549e-07,1,1,1
14742,11338,1520,0.9999967112497584,3.288750241576744e-06,1,1,1
14743,12602,9367,0.9999957771665553,4.222833444611915e-06,1,1,1
14744,48079,6193,0.01590639139109113,0.9840936086089089,0,1,1
14745,26743,9847,0.9999999837877576,1.6212242313379285e-08,1,1,1
14746,3658,10928,0.9999999856927464,1.4307253652763292e-08,1,1,1
14747,40827,5951,5.8382455252235694e-08,0.9999999416175448,0,1,1
14748,14227,8490,3.4861777919675144e-08,0.999999965138222,0,1,1
14749,7758,10744,0.8670357477770336,0.13296425222296632,1,1,1
14750,25248,8775,5.181740844520885e-09,0.9999999948182592,0,1,1
14751,42451,10628,0.9999999893677544,1.0632245612131994e-08,1,1,1
14752,32226,1027,0.9996946511185631,0.00030534888143690046,1,1,1
14753,43520,1238,6.144172404777607e-06,0.9999938558275954,0,1,1
14754,4885,5682,0.9999998229574141,1.77042585959484e-07,1,1,1
14755,37287,8532,0.9999998173374584,1.826625416587955e-07,1,1,1
14756,7043,3345,2.590705213873633e-08,0.9999999740929479,0,1,1
14757,2718,1709,0.9999994460826975,5.539173025545549e-07,1,1,1
14758,18129,653,0.9999999938465283,6.15347170140442e-09,1,1,1
14759,25160,6784,0.9999977396754327,2.2603245673443566e-06,1,1,1
14760,17308,8913,2.6842003805514885e-06,0.9999973157996194,0,1,1
14761,46313,9984,3.763643369480558e-05,0.9999623635663051,0,1,1
14762,40609,7172,0.9999999715466391,2.8453360847853877e-08,1,1,1
14763,17523,4425,2.049418228455539e-08,0.9999999795058176,0,1,1
14764,23715,4,0.9999995752968173,4.2470318277005564e-07,1,1,1
14765,39510,1148,0.9999936607895963,6.339210403836382e-06,1,1,1
14766,10525,4446,1.1911089030018219e-06,0.999998808891097,0,1,1
14767,19217,3906,0.9998415638206688,0.00015843617933117157,1,1,1
14768,4968,4455,0.9999988634365603,1.1365634396887529e-06,1,1,1
14769,40114,4960,0.9999992887561318,7.112438681123309e-07,1,1,1
14770,39414,3752,3.647855069665099e-05,0.9999635214493033,0,1,1
14771,44836,467,0.9999999214377555,7.856224458357286e-08,1,1,1
14772,19895,9414,0.4301473485858429,0.5698526514141571,0,1,1
14773,46568,9587,0.9999720306969857,2.796930301438002e-05,1,1,1
14774,26677,10525,0.9999573525166029,4.264748339698253e-05,1,1,1
14775,5705,6253,0.9999999586005851,4.139941495546278e-08,1,1,1
14776,21322,9027,0.9999999317439303,6.825606978822427e-08,1,1,1
14777,10860,1966,0.9997388097832411,0.00026119021675880823,1,1,1
14778,31159,8689,0.9999227781003038,7.722189969612314e-05,1,1,1
14779,45926,2737,0.999983812412777,1.618758722298056e-05,1,1,1
14780,35934,5675,0.9999998284044204,1.715955796200253e-07,1,1,1
14781,15032,5109,0.9999993723292874,6.276707126959887e-07,1,1,1
14782,43097,1193,0.8397339596505966,0.16026604034940353,1,1,1
14783,3245,8675,0.9999999706434255,2.9356574448599656e-08,1,1,1
14784,4917,3764,0.9999999852385888,1.476141110955941e-08,1,1,1
14785,27227,4261,0.999999985006127,1.4993873081370446e-08,1,1,1
14786,15550,5504,0.9994806950820301,0.0005193049179698586,1,1,1
14787,18956,3497,0.9999998892094809,1.1079051910336817e-07,1,1,1
14788,823,410,0.9999251537637805,7.484623621939548e-05,1,1,1
14789,21260,7719,0.3415824927356586,0.6584175072643413,0,1,1
